================================================================================
Spectrum 75
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 808.4213
Precursor charge: 2+
Ground truth: AIIVDIEPGTMDSVR
Ground truth (normalized): AIIVDIEPGTMDSVR

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 283
Used for reranking: 283

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 283 (28.3%)
Database matches: 156 (15.6%)
Prosit predictions: 126 (12.6%)
Failed: 1 (0.1%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.7669
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
30    ALLVDLEPGTMDSVR          0.7669      Database    -16.6619    1614.8287   ✓       ✓
31    ALLVDLEPGTMDSVR          0.7669      Database    -16.6841    1614.8287   ✓       ✓
32    ALLVDLEPGTMDSVR          0.7669      Database    -16.9941    1614.8287   ✓       ✓
33    ALLVDLEPGTMDSVR          0.7669      Database    -16.9997    1614.8287   ✓       ✓
34    ALLVDLEPGTMDSVR          0.7669      Database    -17.1814    1614.8287   ✓       ✓
35    ALLVDLEPGTMDSVR          0.7669      Database    -17.2996    1614.8287   ✓       ✓
36    ALLVDLEPGTMDSVR          0.7669      Database    -17.5343    1614.8287   ✓       ✓
37    ALLVDLEPGTMDSVR          0.7669      Database    -17.7129    1614.8287   ✓       ✓
38    ALLVDLEPGTMDSVR          0.7669      Database    -17.9462    1614.8287   ✓       ✓
39    ALLVDLEPGTMDSVR          0.7669      Database    -17.9491    1614.8287   ✓       ✓
40    ALLVDLEPGTMDSVR          0.7669      Database    -17.9558    1614.8287   ✓       ✓
41    ALLVDLEPGTMDSVR          0.7669      Database    -18.0109    1614.8287   ✓       ✓
42    ALLVDLEPGTMDSVR          0.7669      Database    -18.0213    1614.8287   ✓       ✓
43    ALLVDLEPGTMDSVR          0.7669      Database    -18.0252    1614.8287   ✓       ✓
44    ALLVDLEPGTMDSVR          0.7669      Database    -18.0435    1614.8287   ✓       ✓
45    ALLVDLEPGTMDSVR          0.7669      Database    -18.3592    1614.8287   ✓       ✓
46    ALLVDLEPGTMDSVR          0.7669      Database    -18.5798    1614.8287   ✓       ✓
47    ALLVDLEPGTMDSVR          0.7669      Database    -18.7248    1614.8287   ✓       ✓
48    ALLVDLEPGTMDSVR          0.7669      Database    -18.9763    1614.8287   ✓       ✓
49    ALLVDLEPGTMDSVR          0.7669      Database    -18.9802    1614.8287   ✓       ✓
50    ALLVDLEPGTMDSVR          0.7669      Database    -18.9885    1614.8287   ✓       ✓
51    ALLVDLEPGTMDSVR          0.7669      Database    -18.9986    1614.8287   ✓       ✓
52    ALLVDLEPGTMDSVR          0.7669      Database    -19.0982    1614.8287   ✓       ✓
53    ALLVDLEPGTMDSVR          0.7669      Database    -19.3085    1614.8287   ✓       ✓
54    ALLVDLEPGTMDSVR          0.7669      Database    -19.3142    1614.8287   ✓       ✓
55    ALLVDLEPGTMDSVR          0.7669      Database    -19.3295    1614.8287   ✓       ✓
56    ALLVDLEPGTMDSVR          0.7669      Database    -19.7033    1614.8287   ✓       ✓
57    ALLVDLEPGTMDSVR          0.7669      Database    -19.8453    1614.8287   ✓       ✓
58    ALLVDLEPGTMDSVR          0.7669      Database    -19.8735    1614.8287   ✓       ✓
59    ALLVDLEPGTMDSVR          0.7669      Database    -19.8958    1614.8287   ✓       ✓
60    ALLVDLEPGTMDSVR          0.7669      Database    -20.1589    1614.8287   ✓       ✓
61    ALLVDLEPGTMDSVR          0.7669      Database    -20.2114    1614.8287   ✓       ✓
62    ALLVDLEPGTMDSVR          0.7669      Database    -20.2606    1614.8287   ✓       ✓
63    ALLVDLEPGTMDSVR          0.7669      Database    -20.2676    1614.8287   ✓       ✓
64    ALLVDLEPGTMDSVR          0.7669      Database    -20.3393    1614.8287   ✓       ✓
65    ALLVDLEPGTMDSVR          0.7669      Database    -20.5112    1614.8287   ✓       ✓
66    ALLVDLEPGTMDSVR          0.7669      Database    -20.5118    1614.8287   ✓       ✓
67    ALLVDLEPGTMDSVR          0.7669      Database    -20.5540    1614.8287   ✓       ✓
68    ALLVDLEPGTMDSVR          0.7669      Database    -20.6903    1614.8287   ✓       ✓
69    ALLVDLEPGTMDSVR          0.7669      Database    -20.7429    1614.8287   ✓       ✓
70    ALLVDLEPGTMDSVR          0.7669      Database    -20.9047    1614.8287   ✓       ✓
71    ALLVDLEPGTMDSVR          0.7669      Database    -20.9230    1614.8287   ✓       ✓
72    ALLVDLEPGTMDSVR          0.7669      Database    -20.9269    1614.8287   ✓       ✓
73    ALLVDLEPGTMDSVR          0.7669      Database    -21.1578    1614.8287   ✓       ✓
74    ALLVDLEPGTMDSVR          0.7669      Database    -21.1675    1614.8287   ✓       ✓
75    ALLVDLEPGTMDSVR          0.7669      Database    -21.1811    1614.8287   ✓       ✓
76    ALLVDLEPGTMDSVR          0.7669      Database    -21.2225    1614.8287   ✓       ✓
77    ALLVDLEPGTMDSVR          0.7669      Database    -21.2330    1614.8287   ✓       ✓
78    ALLVDLEPGTMDSVR          0.7669      Database    -21.2369    1614.8287   ✓       ✓
79    ALLVDLEPGTMDSVR          0.7669      Database    -21.2386    1614.8287   ✓       ✓
80    ALLVDLEPGTMDSVR          0.7669      Database    -21.2426    1614.8287   ✓       ✓
81    ALLVDLEPGTMDSVR          0.7669      Database    -21.2552    1614.8287   ✓       ✓
82    ALLVDLEPGTMDSVR          0.7669      Database    -21.2609    1614.8287   ✓       ✓
83    ALLVDLEPGTMDSVR          0.7669      Database    -21.5183    1614.8287   ✓       ✓
84    ALLVDLEPGTMDSVR          0.7669      Database    -21.5708    1614.8287   ✓       ✓
85    ALLVDLEPGTMDSVR          0.7669      Database    -21.7022    1614.8287   ✓       ✓
86    ALLVDLEPGTMDSVR          0.7669      Database    -21.7915    1614.8287   ✓       ✓
87    ALLVDLEPGTMDSVR          0.7669      Database    -21.8712    1614.8287   ✓       ✓
88    ALLVDLEPGTMDSVR          0.7669      Database    -21.9659    1614.8287   ✓       ✓
89    ALLVDLEPGTMDSVR          0.7669      Database    -22.0498    1614.8287   ✓       ✓
90    ALLVDLEPGTMDSVR          0.7669      Database    -22.0756    1614.8287   ✓       ✓
91    ALLVDLEPGTMDSVR          0.7669      Database    -22.1851    1614.8287   ✓       ✓
92    ALLVDLEPGTMDSVR          0.7669      Database    -22.1880    1614.8287   ✓       ✓
93    ALLVDLEPGTMDSVR          0.7669      Database    -22.1890    1614.8287   ✓       ✓
94    ALLVDLEPGTMDSVR          0.7669      Database    -22.1919    1614.8287   ✓       ✓
95    ALLVDLEPGTMDSVR          0.7669      Database    -22.2073    1614.8287   ✓       ✓
96    ALLVDLEPGTMDSVR          0.7669      Database    -22.2102    1614.8287   ✓       ✓
97    ALLVDLEPGTMDSVR          0.7669      Database    -22.2860    1614.8287   ✓       ✓
98    ALLVDLEPGTMDSVR          0.7669      Database    -22.4733    1614.8287   ✓       ✓
99    ALLVDLEPGTMDSVR          0.7669      Database    -22.5229    1614.8287   ✓       ✓
100   ALLVDLEPGTMDSVR          0.7669      Database    -22.5258    1614.8287   ✓       ✓
101   ALLVDLEPGTMDSVR          0.7669      Database    -22.5411    1614.8287   ✓       ✓
102   ALLVDLEPGTMDSVR          0.7669      Database    -22.6807    1614.8287   ✓       ✓
103   ALLVDLEPGTMDSVR          0.7669      Database    -22.8228    1614.8287   ✓       ✓
104   ALLVDLEPGTMDSVR          0.7669      Database    -22.8262    1614.8287   ✓       ✓
105   ALLVDLEPGTMDSVR          0.7669      Database    -23.0048    1614.8287   ✓       ✓
106   ALLVDLEPGTMDSVR          0.7669      Database    -23.0617    1614.8287   ✓       ✓
107   ALLVDLEPGTMDSVR          0.7669      Database    -23.3253    1614.8287   ✓       ✓
108   ALLVDLEPGTMDSVR          0.7669      Database    -23.3508    1614.8287   ✓       ✓
109   ALLVDLEPGTMDSVR          0.7669      Database    -23.3705    1614.8287   ✓       ✓
110   ALLVDLEPGTMDSVR          0.7669      Database    -23.4350    1614.8287   ✓       ✓
111   ALLVDLEPGTMDSVR          0.7669      Database    -23.4723    1614.8287   ✓       ✓
112   ALLVDLEPGTMDSVR          0.7669      Database    -23.4792    1614.8287   ✓       ✓
113   ALLVDLEPGTMDSVR          0.7669      Database    -23.4887    1614.8287   ✓       ✓
114   ALLVDLEPGTMDSVR          0.7669      Database    -23.5510    1614.8287   ✓       ✓
115   ALLVDLEPGTMDSVR          0.7669      Database    -23.7234    1614.8287   ✓       ✓
116   ALLVDLEPGTMDSVR          0.7669      Database    -23.7656    1614.8287   ✓       ✓
117   ALLVDLEPGTMDSVR          0.7669      Database    -23.9020    1614.8287   ✓       ✓
118   ALLVDLEPGTMDSVR          0.7669      Database    -23.9546    1614.8287   ✓       ✓
119   ALLVDLEPGTMDSVR          0.7669      Database    -24.0167    1614.8287   ✓       ✓
120   ALLVDLEPGTMDSVR          0.7669      Database    -24.0402    1614.8287   ✓       ✓
121   ALLVDLEPGTMDSVR          0.7669      Database    -24.1163    1614.8287   ✓       ✓
122   ALLVDLEPGTMDSVR          0.7669      Database    -24.1347    1614.8287   ✓       ✓
123   ALLVDLEPGTMDSVR          0.7669      Database    -24.1386    1614.8287   ✓       ✓
124   ALLVDLEPGTMDSVR          0.7669      Database    -24.1449    1614.8287   ✓       ✓
125   ALLVDLEPGTMDSVR          0.7669      Database    -24.1822    1614.8287   ✓       ✓
126   ALLVDLEPGTMDSVR          0.7669      Database    -24.2000    1614.8287   ✓       ✓
127   ALLVDLEPGTMDSVR          0.7669      Database    -24.2015    1614.8287   ✓       ✓
128   ALLVDLEPGTMDSVR          0.7669      Database    -24.2104    1614.8287   ✓       ✓
129   ALLVDLEPGTMDSVR          0.7669      Database    -24.2326    1614.8287   ✓       ✓
130   ALLVDLEPGTMDSVR          0.7669      Database    -24.2803    1614.8287   ✓       ✓
131   ALLVDLEPGTMDSVR          0.7669      Database    -24.3901    1614.8287   ✓       ✓
132   ALLVDLEPGTMDSVR          0.7669      Database    -24.3978    1614.8287   ✓       ✓
133   ALLVDLEPGTMDSVR          0.7669      Database    -24.4017    1614.8287   ✓       ✓
134   ALLVDLEPGTMDSVR          0.7669      Database    -24.4200    1614.8287   ✓       ✓
135   ALLVDLEPGTMDSVR          0.7669      Database    -24.4503    1614.8287   ✓       ✓
136   ALLVDLEPGTMDSVR          0.7669      Database    -24.4542    1614.8287   ✓       ✓
137   ALLVDLEPGTMDSVR          0.7669      Database    -24.4725    1614.8287   ✓       ✓
138   ALLVDLEPGTMDSVR          0.7669      Database    -24.5483    1614.8287   ✓       ✓
139   ALLVDLEPGTMDSVR          0.7669      Database    -24.7300    1614.8287   ✓       ✓
140   ALLVDLEPGTMDSVR          0.7669      Database    -24.7356    1614.8287   ✓       ✓
141   ALLVDLEPGTMDSVR          0.7669      Database    -24.7506    1614.8287   ✓       ✓
142   ALLVDLEPGTMDSVR          0.7669      Database    -24.7546    1614.8287   ✓       ✓
143   ALLVDLEPGTMDSVR          0.7669      Database    -24.7689    1614.8287   ✓       ✓
144   ALLVDLEPGTMDSVR          0.7669      Database    -24.8481    1614.8287   ✓       ✓
145   ALLVDLEPGTMDSVR          0.7669      Database    -24.9069    1614.8287   ✓       ✓
146   ALLVDLEPGTMDSVR          0.7669      Database    -24.9139    1614.8287   ✓       ✓
147   ALLVDLEPGTMDSVR          0.7669      Database    -24.9292    1614.8287   ✓       ✓
148   ALLVDLEPGTMDSVR          0.7669      Database    -24.9332    1614.8287   ✓       ✓
149   ALLVDLEPGTMDSVR          0.7669      Database    -24.9515    1614.8287   ✓       ✓
150   ALLVDLEPGTMDSVR          0.7669      Database    -24.9952    1614.8287   ✓       ✓
151   ALLVDLEPGTMDSVR          0.7669      Database    -25.0828    1614.8287   ✓       ✓
152   ALLVDLEPGTMDSVR          0.7669      Database    -25.0885    1614.8287   ✓       ✓
153   ALLVDLEPGTMDSVR          0.7669      Database    -25.1372    1614.8287   ✓       ✓
154   ALLVDLEPGTMDSVR          0.7669      Database    -25.1654    1614.8287   ✓       ✓
155   ALLVDLEPGTMDSVR          0.7669      Database    -25.1776    1614.8287   ✓       ✓
156   ALLVDLEPGTMDSVR          0.7669      Database    -25.1877    1614.8287   ✓       ✓
157   +42.011LLVDLEPGTC+57.021DSVR0.3320      Prosit      -26.9168    1614.7923   ✓       
158   VLLVDLEPGTMDSVK          0.3084      Prosit      -26.6390    1614.8539   ✓       
159   AVLVDLEPGTMDSLR          0.3040      Prosit      -25.1448    1614.8287   ✓       
160   VLLVSLEPGTMDSVR          0.2896      Prosit      -25.8150    1614.8651   ✓       
161   ALLVN+0.984LQ+0.984PGTMDSVR0.2575      Prosit      -16.2479    1614.8287   ✓       
162   ALLVN+0.984LQ+0.984PGTMDSVR0.2575      Prosit      -19.4596    1614.8287   ✓       
163   ALLVN+0.984LQ+0.984PGTMDSVR0.2575      Prosit      -22.4370    1614.8287   ✓       
164   ALLVN+0.984LQ+0.984PGTMDSVR0.2575      Prosit      -23.7964    1614.8287   ✓       
165   ALLVN+0.984LQ+0.984PGTMDSVR0.2575      Prosit      -24.7514    1614.8287   ✓       
166   LALVDLEPGTMDSVR          0.2523      Prosit      -21.9480    1614.8287   ✓       
167   LALVDLEPGTMDSVR          0.2523      Prosit      -25.1596    1614.8287   ✓       
168   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -6.7150     1614.8287   ✓       
169   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -9.9267     1614.8287   ✓       
170   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -12.9041    1614.8287   ✓       
171   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -14.2636    1614.8287   ✓       
172   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -15.2186    1614.8287   ✓       
173   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -16.1158    1614.8287   ✓       
174   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -17.1430    1614.8287   ✓       
175   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -17.1470    1614.8287   ✓       
176   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -17.1653    1614.8287   ✓       
177   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -17.4752    1614.8287   ✓       
178   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -17.4809    1614.8287   ✓       
179   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -18.4273    1614.8287   ✓       
180   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -18.4302    1614.8287   ✓       
181   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.3547    1614.8287   ✓       
182   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.3586    1614.8287   ✓       
183   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.3769    1614.8287   ✓       
184   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.4527    1614.8287   ✓       
185   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.6400    1614.8287   ✓       
186   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.6926    1614.8287   ✓       
187   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -20.9929    1614.8287   ✓       
188   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -21.1715    1614.8287   ✓       
189   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -21.4077    1614.8287   ✓       
190   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -21.6390    1614.8287   ✓       
191   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -22.1834    1614.8287   ✓       
192   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -22.4471    1614.8287   ✓       
193   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -22.5568    1614.8287   ✓       
194   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -22.7671    1614.8287   ✓       
195   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.1619    1614.8287   ✓       
196   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.3040    1614.8287   ✓       
197   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.3321    1614.8287   ✓       
198   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.3544    1614.8287   ✓       
199   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.6643    1614.8287   ✓       
200   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.6700    1614.8287   ✓       
201   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -23.8517    1614.8287   ✓       
202   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.2046    1614.8287   ✓       
203   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.3832    1614.8287   ✓       
204   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.6164    1614.8287   ✓       
205   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.6193    1614.8287   ✓       
206   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.6261    1614.8287   ✓       
207   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.6811    1614.8287   ✓       
208   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.6916    1614.8287   ✓       
209   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.6955    1614.8287   ✓       
210   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -24.7138    1614.8287   ✓       
211   ALLVDLQ+0.984PGTMDSVR    0.2354      Prosit      -25.0294    1614.8287   ✓       
212   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -9.5776     1614.8287   ✓       
213   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -12.7893    1614.8287   ✓       
214   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -15.7667    1614.8287   ✓       
215   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -17.1262    1614.8287   ✓       
216   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -18.0812    1614.8287   ✓       
217   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -18.9784    1614.8287   ✓       
218   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -20.0056    1614.8287   ✓       
219   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -20.0096    1614.8287   ✓       
220   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -20.0279    1614.8287   ✓       
221   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -20.3378    1614.8287   ✓       
222   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -20.3435    1614.8287   ✓       
223   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -21.2899    1614.8287   ✓       
224   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -21.2928    1614.8287   ✓       
225   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.2173    1614.8287   ✓       
226   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.2212    1614.8287   ✓       
227   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.2395    1614.8287   ✓       
228   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.3153    1614.8287   ✓       
229   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.5026    1614.8287   ✓       
230   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.5551    1614.8287   ✓       
231   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -23.8555    1614.8287   ✓       
232   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -24.0341    1614.8287   ✓       
233   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -24.2703    1614.8287   ✓       
234   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -24.5016    1614.8287   ✓       
235   ALLVN+0.984LEPGTMDSVR    0.2058      Prosit      -25.0460    1614.8287   ✓       
236   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -7.9526     1614.8287   ✓       
237   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -11.1642    1614.8287   ✓       
238   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -14.1417    1614.8287   ✓       
239   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -15.5011    1614.8287   ✓       
240   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -16.4561    1614.8287   ✓       
241   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -17.3533    1614.8287   ✓       
242   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -18.3806    1614.8287   ✓       
243   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -18.3845    1614.8287   ✓       
244   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -18.4028    1614.8287   ✓       
245   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -18.7128    1614.8287   ✓       
246   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -18.7184    1614.8287   ✓       
247   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -19.6649    1614.8287   ✓       
248   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -19.6678    1614.8287   ✓       
249   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -21.5922    1614.8287   ✓       
250   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -21.5961    1614.8287   ✓       
251   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -21.6145    1614.8287   ✓       
252   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -21.6902    1614.8287   ✓       
253   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -21.8776    1614.8287   ✓       
254   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -21.9301    1614.8287   ✓       
255   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -22.2304    1614.8287   ✓       
256   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -22.4090    1614.8287   ✓       
257   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -22.6452    1614.8287   ✓       
258   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -22.8765    1614.8287   ✓       
259   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -23.4209    1614.8287   ✓       
260   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -23.6846    1614.8287   ✓       
261   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -23.7943    1614.8287   ✓       
262   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -24.0046    1614.8287   ✓       
263   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -24.3994    1614.8287   ✓       
264   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -24.5697    1614.8287   ✓       
265   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -24.5919    1614.8287   ✓       
266   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -24.9019    1614.8287   ✓       
267   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -24.9075    1614.8287   ✓       
268   ALLVDLEPGTMN+0.984SVR    0.1722      Prosit      -25.0892    1614.8287   ✓       
269   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -14.6228    1614.8287   ✓       
270   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -17.8345    1614.8287   ✓       
271   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -20.8119    1614.8287   ✓       
272   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -22.1714    1614.8287   ✓       
273   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -23.1264    1614.8287   ✓       
274   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -24.0236    1614.8287   ✓       
275   ALLVDLQ+0.984PGTMN+0.984SVR0.1607      Prosit      -25.0508    1614.8287   ✓       
