================================================================================
Spectrum 216
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 735.8486
Precursor charge: 2+
Ground truth: FPQIDSTSFAN+0.984SR
Ground truth (normalized): FPQIDSTSFAN+0.984SR

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 220
Used for reranking: 220

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 220 (22.0%)
Database matches: 119 (11.9%)
Prosit predictions: 82 (8.2%)
Failed: 19 (1.9%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.6424
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
119   FPQLDSTSFAN+0.984SR      0.6424      Database    -19.3158    1469.6787   ✓       ✓
120   FPQLDSTSFADSR            0.5002      Prosit      -4.9091     1469.6787   ✓       
121   FPQLDSTSFADSR            0.5002      Prosit      -5.4340     1469.6787   ✓       
122   FPQLDSTSFADSR            0.5002      Prosit      -6.6041     1469.6787   ✓       
123   FPQLDSTSFADSR            0.5002      Prosit      -6.9512     1469.6787   ✓       
124   FPQLDSTSFADSR            0.5002      Prosit      -7.1291     1469.6787   ✓       
125   FPQLDSTSFADSR            0.5002      Prosit      -7.4762     1469.6787   ✓       
126   FPQLDSTSFADSR            0.5002      Prosit      -8.6463     1469.6787   ✓       
127   FPQLDSTSFADSR            0.5002      Prosit      -9.1713     1469.6787   ✓       
128   FPQLDSTSFADSR            0.5002      Prosit      -12.5253    1469.6787   ✓       
129   FPQLDSTSFADSR            0.5002      Prosit      -12.5557    1469.6787   ✓       
130   FPQLDSTSFADSR            0.5002      Prosit      -13.0502    1469.6787   ✓       
131   FPQLDSTSFADSR            0.5002      Prosit      -13.0806    1469.6787   ✓       
132   FPQLDSTSFADSR            0.5002      Prosit      -14.2204    1469.6787   ✓       
133   FPQLDSTSFADSR            0.5002      Prosit      -14.2508    1469.6787   ✓       
134   FPQLDSTSFADSR            0.5002      Prosit      -14.5675    1469.6787   ✓       
135   FPQLDSTSFADSR            0.5002      Prosit      -14.5979    1469.6787   ✓       
136   FPQLDSTSFADSR            0.5002      Prosit      -14.7453    1469.6787   ✓       
137   FPQLDSTSFADSR            0.5002      Prosit      -14.7757    1469.6787   ✓       
138   FPQLDSTSFADSR            0.5002      Prosit      -15.0924    1469.6787   ✓       
139   FPQLDSTSFADSR            0.5002      Prosit      -15.1228    1469.6787   ✓       
140   FPQLDSTSFADSR            0.5002      Prosit      -15.7182    1469.6787   ✓       
141   FPQLDSTSFADSR            0.5002      Prosit      -16.2431    1469.6787   ✓       
142   FPQLDSTSFADSR            0.5002      Prosit      -16.2626    1469.6787   ✓       
143   FPQLDSTSFADSR            0.5002      Prosit      -16.2930    1469.6787   ✓       
144   FPQLDSTSFADSR            0.5002      Prosit      -16.6179    1469.6787   ✓       
145   FPQLDSTSFADSR            0.5002      Prosit      -16.6559    1469.6787   ✓       
146   FPQLDSTSFADSR            0.5002      Prosit      -16.7875    1469.6787   ✓       
147   FPQLDSTSFADSR            0.5002      Prosit      -16.8179    1469.6787   ✓       
148   FPQLDSTSFADSR            0.5002      Prosit      -17.1428    1469.6787   ✓       
149   FPQLDSTSFADSR            0.5002      Prosit      -17.1808    1469.6787   ✓       
150   FPQLDSTSFADSR            0.5002      Prosit      -17.4133    1469.6787   ✓       
151   FPQLDSTSFADSR            0.5002      Prosit      -17.6642    1469.6787   ✓       
152   FPQLDSTSFADSR            0.5002      Prosit      -17.7604    1469.6787   ✓       
153   FPQLDSTSFADSR            0.5002      Prosit      -17.9382    1469.6787   ✓       
154   FPQLDSTSFADSR            0.5002      Prosit      -18.1891    1469.6787   ✓       
155   FPQLDSTSFADSR            0.5002      Prosit      -18.2853    1469.6787   ✓       
156   FPQLDSTSFADSR            0.5002      Prosit      -18.3130    1469.6787   ✓       
157   FPQLDSTSFADSR            0.5002      Prosit      -18.3510    1469.6787   ✓       
158   FPQLDSTSFADSR            0.5002      Prosit      -18.4573    1469.6787   ✓       
159   FPQLDSTSFADSR            0.5002      Prosit      -18.4662    1469.6787   ✓       
160   FPQLDSTSFADSR            0.5002      Prosit      -18.6601    1469.6787   ✓       
161   FPQLDSTSFADSR            0.5002      Prosit      -18.6981    1469.6787   ✓       
162   FPQLDSTSFADSR            0.5002      Prosit      -18.8379    1469.6787   ✓       
163   FPQLDSTSFADSR            0.5002      Prosit      -18.8759    1469.6787   ✓       
164   FPQLDSTSFADSR            0.5002      Prosit      -19.1850    1469.6787   ✓       
165   FPQLDSTSFADSR            0.5002      Prosit      -19.2230    1469.6787   ✓       
166   FPQLN+0.984STSFADSR      0.4891      Prosit      -13.3819    1469.6787   ✓       
167   FPQLN+0.984STSFADSR      0.4891      Prosit      -13.9069    1469.6787   ✓       
168   FPQLN+0.984STSFADSR      0.4891      Prosit      -15.0770    1469.6787   ✓       
169   FPQLN+0.984STSFADSR      0.4891      Prosit      -15.4241    1469.6787   ✓       
170   FPQLN+0.984STSFADSR      0.4891      Prosit      -15.6020    1469.6787   ✓       
171   FPQLN+0.984STSFADSR      0.4891      Prosit      -15.9491    1469.6787   ✓       
172   FPQLN+0.984STSFADSR      0.4891      Prosit      -17.1192    1469.6787   ✓       
173   FPQLN+0.984STSFADSR      0.4891      Prosit      -17.6441    1469.6787   ✓       
174   MPQLDSTSFSN+0.984SR      0.4558      Prosit      -27.1675    1469.6456   ✓       
175   MPQLDSTSFSN+0.984SR      0.4558      Prosit      -27.6924    1469.6456   ✓       
176   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -15.0634    1469.6787   ✓       
177   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -15.5883    1469.6787   ✓       
178   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -16.7585    1469.6787   ✓       
179   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -17.1056    1469.6787   ✓       
180   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -17.2834    1469.6787   ✓       
181   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -17.6305    1469.6787   ✓       
182   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -18.8007    1469.6787   ✓       
183   FPQLDSTSAFN+0.984SR      0.4432      Prosit      -19.3256    1469.6787   ✓       
184   MPQLDSTSYAN+0.984SR      0.4426      Prosit      -25.8143    1469.6456   ✓       
185   MPQLDSTSYAN+0.984SR      0.4426      Prosit      -26.3393    1469.6456   ✓       
186   MPQLDSTSYAN+0.984SR      0.4426      Prosit      -27.5094    1469.6456   ✓       
187   FPKLDSTSFADSR            0.4400      Prosit      -17.8084    1469.7150   ✓       
188   FPKLDSTSFADSR            0.4400      Prosit      -18.3333    1469.7150   ✓       
189   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -13.6743    1469.7150   ✓       
190   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -14.1992    1469.7150   ✓       
191   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -15.3694    1469.7150   ✓       
192   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -15.7165    1469.7150   ✓       
193   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -15.8943    1469.7150   ✓       
194   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -16.2414    1469.7150   ✓       
195   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -17.4116    1469.7150   ✓       
196   FPKLDSTSFAN+0.984SR      0.4394      Prosit      -17.9365    1469.7150   ✓       
197   FPQLDSTAYAN+0.984SR      0.4303      Prosit      -18.9218    1469.6787   ✓       
198   YPQLDSTAFAN+0.984SR      0.4278      Prosit      -26.5908    1469.6787   ✓       
199   YPQLDSTAFAN+0.984SR      0.4278      Prosit      -27.1157    1469.6787   ✓       
200   FPQLDSTYAAN+0.984SR      0.4179      Prosit      -18.6849    1469.6787   ✓       
201   FPQLDSTYAAN+0.984SR      0.4179      Prosit      -19.2098    1469.6787   ✓       
202   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -7.6573     1393.6474   ✗       
203   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -8.1822     1393.6474   ✗       
204   FPQLDSTSFANSR            -1.0000     NotChecked  -9.0050     1468.6946   ✗       
205   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -9.2478     1469.6787   ✓       
206   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -9.3524     1393.6474   ✗       
207   FPQLDSTSFANSR            -1.0000     NotChecked  -9.5299     1468.6946   ✗       
208   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -9.6995     1393.6474   ✗       
209   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -9.7728     1469.6787   ✓       
210   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -9.8773     1393.6474   ✗       
211   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -9.8961     1453.6837   ✗       
212   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -10.2244    1393.6474   ✗       
213   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -10.4210    1453.6837   ✗       
214   FPQLDSTSFANSR            -1.0000     NotChecked  -10.7000    1468.6946   ✗       
215   FPQLDSTSSAN+0.984SR      -1.0000     NotChecked  -10.8226    1409.6423   ✗       
216   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -10.9429    1469.6787   ✓       
217   FPQLDSTSFANSR            -1.0000     NotChecked  -11.0471    1468.6946   ✗       
218   FPQLDSTSFANSR            -1.0000     NotChecked  -11.2250    1468.6946   ✗       
219   FPQLDSTSFN+0.984SR       -1.0000     NotChecked  -11.2654    1398.6416   ✗       
220   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -11.2900    1469.6787   ✓       
221   FPQLDSTSSAN+0.984SR      -1.0000     NotChecked  -11.3475    1409.6423   ✗       
222   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -11.3946    1393.6474   ✗       
223   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -11.4678    1469.6787   ✓       
224   FPQLDSTSFANSR            -1.0000     NotChecked  -11.5721    1468.6946   ✗       
225   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -11.5912    1453.6837   ✗       
226   FPQLDSTSFN+0.984SR       -1.0000     NotChecked  -11.7903    1398.6416   ✗       
227   FPQLDSTSAADSR            -1.0000     NotChecked  -11.7914    1393.6474   ✗       
228   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -11.8149    1469.6787   ✓       
229   FPQLDSTSAAN+0.984SR      -1.0000     NotChecked  -11.9195    1393.6474   ✗       
230   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -11.9383    1453.6837   ✗       
231   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -12.1161    1453.6837   ✗       
232   FPQLDSTSAADSR            -1.0000     NotChecked  -12.3163    1393.6474   ✗       
233   FPQLDSTFAN+0.984SR       -1.0000     NotChecked  -12.3247    1382.6466   ✗       
234   FPQLDSTSFASSR            -1.0000     NotChecked  -12.4524    1441.6837   ✗       
235   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -12.4632    1453.6837   ✗       
236   FPQLDSTSSAN+0.984SR      -1.0000     NotChecked  -12.5177    1409.6423   ✗       
237   FPQLNSTSFAN+0.984SR      -1.0000     NotChecked  -12.6605    1468.6946   ✗       
238   FPQLDSTSFANSR            -1.0000     NotChecked  -12.7422    1468.6946   ✗       
239   FPQLDSTFAN+0.984SR       -1.0000     NotChecked  -12.8496    1382.6466   ✗       
240   FPQLDSTSSAN+0.984SR      -1.0000     NotChecked  -12.8648    1409.6423   ✗       
241   FPQLDSTSLAN+0.984SR      -1.0000     NotChecked  -12.9089    1435.6943   ✗       
242   FPQLDSTSFGN+0.984SR      -1.0000     NotChecked  -12.9502    1455.6630   ✗       
243   FPQLDSTSFN+0.984SR       -1.0000     NotChecked  -12.9605    1398.6416   ✗       
244   FPQLDSTSFASR             -1.0000     NotChecked  -12.9773    1354.6517   ✗       
245   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -12.9851    1469.6787   ✓       
246   FPQLDSTSSAN+0.984SR      -1.0000     NotChecked  -13.0426    1409.6423   ✗       
247   FPQLNSTSFAN+0.984SR      -1.0000     NotChecked  -13.1854    1468.6946   ✗       
248   FPQLDSTSFAN+0.984SG      -1.0000     NotChecked  -13.1952    1370.5990   ✗       
249   FPQLDSTSMAN+0.984SR      -1.0000     NotChecked  -13.2435    1453.6507   ✗       
250   FPQLDSTSFANSR            -1.0000     NotChecked  -13.2672    1468.6946   ✗       
251   FPQLDSTSFN+0.984SR       -1.0000     NotChecked  -13.3076    1398.6416   ✗       
252   FPQLDSTSSAN+0.984SR      -1.0000     NotChecked  -13.3897    1409.6423   ✗       
253   FPQLDSTSLAN+0.984SR      -1.0000     NotChecked  -13.4338    1435.6943   ✗       
254   FPQLDSTSFGN+0.984SR      -1.0000     NotChecked  -13.4751    1455.6630   ✗       
255   FPQLDSTSFN+0.984SR       -1.0000     NotChecked  -13.4854    1398.6416   ✗       
256   FPQLDSTSAADSR            -1.0000     NotChecked  -13.4865    1393.6474   ✗       
257   FPQLN+0.984STSFAN+0.984SR-1.0000     Failed      -13.5100    1469.6787   ✓       
258   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -13.6334    1453.6837   ✗       
259   FPQLDSTSFAN+0.984SG      -1.0000     NotChecked  -13.7201    1370.5990   ✗       
260   FPQLDSTSMAN+0.984SR      -1.0000     NotChecked  -13.7684    1453.6507   ✗       
261   FPQLDSTSFAN+0.984S       -1.0000     NotChecked  -13.7857    1313.5776   ✗       
262   FPQLDSTGFAN+0.984SR      -1.0000     NotChecked  -13.7981    1439.6681   ✗       
263   FPQLDSTSFAN+0.984R       -1.0000     NotChecked  -13.7982    1382.6466   ✗       
264   FPQLDSTSFAN+0.984R       -1.0000     NotChecked  -13.8072    1382.6466   ✗       
265   FPQLDSTSFN+0.984SR       -1.0000     NotChecked  -13.8325    1398.6416   ✗       
266   FPQLDSTSAADSR            -1.0000     NotChecked  -13.8336    1393.6474   ✗       
267   FPQLDSTSTAN+0.984SR      -1.0000     NotChecked  -13.8660    1423.6579   ✗       
268   FPQLDSTSEAN+0.984SR      -1.0000     NotChecked  -13.9597    1451.6528   ✗       
269   FPQLDSTSAADSR            -1.0000     NotChecked  -14.0114    1393.6474   ✗       
270   FPQLDSTFAN+0.984SR       -1.0000     NotChecked  -14.0198    1382.6466   ✗       
271   FPQLDSTAFADSR            -1.0000     NotChecked  -14.0302    1453.6837   ✗       
272   FPQLDSTSFAASR            -1.0000     NotChecked  -14.0892    1425.6888   ✗       
273   FPQLDSTSFASSR            -1.0000     NotChecked  -14.1475    1441.6837   ✗       
274   FPQLDSTAFAN+0.984SR      -1.0000     NotChecked  -14.1583    1453.6837   ✗       
275   FPQLDSTSFAN+0.984GR      -1.0000     NotChecked  -14.1786    1439.6681   ✗       
276   FPQLDSTSFAN+0.984SK      -1.0000     NotChecked  -14.2304    1441.6725   ✗       
277   FPQLDSTSFAN+0.984S       -1.0000     NotChecked  -14.3107    1313.5776   ✗       
278   FPQLDSTGFAN+0.984SR      -1.0000     NotChecked  -14.3230    1439.6681   ✗       
279   FPQLNSTSFAN+0.984SR      -1.0000     NotChecked  -14.3556    1468.6946   ✗       
280   FPQLDSTSAADSR            -1.0000     NotChecked  -14.3585    1393.6474   ✗       
