================================================================================
Spectrum 266
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 441.9183
Precursor charge: 3+
Ground truth: YVRPFINSISK
Ground truth (normalized): YVRPFINSISK

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 510
Used for reranking: 510

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 510 (51.0%)
Database matches: 498 (49.8%)
Prosit predictions: 12 (1.2%)
Failed: 0 (0.0%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.6806
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
24    YVRPFLNSLSK              0.6806      Database    -9.2267     1322.7347   ✓       ✓
25    YVRPFLNSLSK              0.6806      Database    -9.3009     1322.7347   ✓       ✓
26    YVRPFLNSLSK              0.6806      Database    -9.4467     1322.7347   ✓       ✓
27    YVRPFLNSLSK              0.6806      Database    -9.8632     1322.7347   ✓       ✓
28    YVRPFLNSLSK              0.6806      Database    -9.9846     1322.7347   ✓       ✓
29    YVRPFLNSLSK              0.6806      Database    -10.0596    1322.7347   ✓       ✓
30    YVRPFLNSLSK              0.6806      Database    -10.0681    1322.7347   ✓       ✓
31    YVRPFLNSLSK              0.6806      Database    -10.1801    1322.7347   ✓       ✓
32    YVRPFLNSLSK              0.6806      Database    -10.2051    1322.7347   ✓       ✓
33    YVRPFLNSLSK              0.6806      Database    -10.2426    1322.7347   ✓       ✓
34    YVRPFLNSLSK              0.6806      Database    -10.7129    1322.7347   ✓       ✓
35    YVRPFLNSLSK              0.6806      Database    -10.7329    1322.7347   ✓       ✓
36    YVRPFLNSLSK              0.6806      Database    -10.8049    1322.7347   ✓       ✓
37    YVRPFLNSLSK              0.6806      Database    -10.8359    1322.7347   ✓       ✓
38    YVRPFLNSLSK              0.6806      Database    -11.0098    1322.7347   ✓       ✓
39    YVRPFLNSLSK              0.6806      Database    -11.1218    1322.7347   ✓       ✓
40    YVRPFLNSLSK              0.6806      Database    -11.2103    1322.7347   ✓       ✓
41    YVRPFLNSLSK              0.6806      Database    -11.2844    1322.7347   ✓       ✓
42    YVRPFLNSLSK              0.6806      Database    -11.2953    1322.7347   ✓       ✓
43    YVRPFLNSLSK              0.6806      Database    -11.3181    1322.7347   ✓       ✓
44    YVRPFLNSLSK              0.6806      Database    -11.4303    1322.7347   ✓       ✓
45    YVRPFLNSLSK              0.6806      Database    -11.5002    1322.7347   ✓       ✓
46    YVRPFLNSLSK              0.6806      Database    -11.5381    1322.7347   ✓       ✓
47    YVRPFLNSLSK              0.6806      Database    -11.6122    1322.7347   ✓       ✓
48    YVRPFLNSLSK              0.6806      Database    -11.8037    1322.7347   ✓       ✓
49    YVRPFLNSLSK              0.6806      Database    -11.8468    1322.7347   ✓       ✓
50    YVRPFLNSLSK              0.6806      Database    -12.0431    1322.7347   ✓       ✓
51    YVRPFLNSLSK              0.6806      Database    -12.0517    1322.7347   ✓       ✓
52    YVRPFLNSLSK              0.6806      Database    -12.1094    1322.7347   ✓       ✓
53    YVRPFLNSLSK              0.6806      Database    -12.1510    1322.7347   ✓       ✓
54    YVRPFLNSLSK              0.6806      Database    -12.1637    1322.7347   ✓       ✓
55    YVRPFLNSLSK              0.6806      Database    -12.1887    1322.7347   ✓       ✓
56    YVRPFLNSLSK              0.6806      Database    -12.2966    1322.7347   ✓       ✓
57    YVRPFLNSLSK              0.6806      Database    -12.3600    1322.7347   ✓       ✓
58    YVRPFLNSLSK              0.6806      Database    -12.5800    1322.7347   ✓       ✓
59    YVRPFLNSLSK              0.6806      Database    -12.5951    1322.7347   ✓       ✓
60    YVRPFLNSLSK              0.6806      Database    -12.6965    1322.7347   ✓       ✓
61    YVRPFLNSLSK              0.6806      Database    -12.7165    1322.7347   ✓       ✓
62    YVRPFLNSLSK              0.6806      Database    -12.8000    1322.7347   ✓       ✓
63    YVRPFLNSLSK              0.6806      Database    -12.8043    1322.7347   ✓       ✓
64    YVRPFLNSLSK              0.6806      Database    -12.8195    1322.7347   ✓       ✓
65    YVRPFLNSLSK              0.6806      Database    -12.8243    1322.7347   ✓       ✓
66    YVRPFLNSLSK              0.6806      Database    -12.9120    1322.7347   ✓       ✓
67    YVRPFLNSLSK              0.6806      Database    -12.9274    1322.7347   ✓       ✓
68    YVRPFLNSLSK              0.6806      Database    -13.0678    1322.7347   ✓       ✓
69    YVRPFLNSLSK              0.6806      Database    -13.1678    1322.7347   ✓       ✓
70    YVRPFLNSLSK              0.6806      Database    -13.1929    1322.7347   ✓       ✓
71    YVRPFLNSLSK              0.6806      Database    -13.2401    1322.7347   ✓       ✓
72    YVRPFLNSLSK              0.6806      Database    -13.2789    1322.7347   ✓       ✓
73    YVRPFLNSLSK              0.6806      Database    -13.3017    1322.7347   ✓       ✓
74    YVRPFLNSLSK              0.6806      Database    -13.3385    1322.7347   ✓       ✓
75    YVRPFLNSLSK              0.6806      Database    -13.3624    1322.7347   ✓       ✓
76    YVRPFLNSLSK              0.6806      Database    -13.3867    1322.7347   ✓       ✓
77    YVRPFLNSLSK              0.6806      Database    -13.4744    1322.7347   ✓       ✓
78    YVRPFLNSLSK              0.6806      Database    -13.4838    1322.7347   ✓       ✓
79    YVRPFLNSLSK              0.6806      Database    -13.5217    1322.7347   ✓       ✓
80    YVRPFLNSLSK              0.6806      Database    -13.5916    1322.7347   ✓       ✓
81    YVRPFLNSLSK              0.6806      Database    -13.5958    1322.7347   ✓       ✓
82    YVRPFLNSLSK              0.6806      Database    -13.6792    1322.7347   ✓       ✓
83    YVRPFLNSLSK              0.6806      Database    -13.7036    1322.7347   ✓       ✓
84    YVRPFLNSLSK              0.6806      Database    -13.7872    1322.7347   ✓       ✓
85    YVRPFLNSLSK              0.6806      Database    -13.7921    1322.7347   ✓       ✓
86    YVRPFLNSLSK              0.6806      Database    -13.8462    1322.7347   ✓       ✓
87    YVRPFLNSLSK              0.6806      Database    -13.8662    1322.7347   ✓       ✓
88    YVRPFLNSLSK              0.6806      Database    -13.8951    1322.7347   ✓       ✓
89    YVRPFLNSLSK              0.6806      Database    -13.9692    1322.7347   ✓       ✓
90    YVRPFLNSLSK              0.6806      Database    -14.0121    1322.7347   ✓       ✓
91    YVRPFLNSLSK              0.6806      Database    -14.0930    1322.7347   ✓       ✓
92    YVRPFLNSLSK              0.6806      Database    -14.1346    1322.7347   ✓       ✓
93    YVRPFLNSLSK              0.6806      Database    -14.2008    1322.7347   ✓       ✓
94    YVRPFLNSLSK              0.6806      Database    -14.2802    1322.7347   ✓       ✓
95    YVRPFLNSLSK              0.6806      Database    -14.3436    1322.7347   ✓       ✓
96    YVRPFLNSLSK              0.6806      Database    -14.4286    1322.7347   ✓       ✓
97    YVRPFLNSLSK              0.6806      Database    -14.5636    1322.7347   ✓       ✓
98    YVRPFLNSLSK              0.6806      Database    -14.5787    1322.7347   ✓       ✓
99    YVRPFLNSLSK              0.6806      Database    -14.5911    1322.7347   ✓       ✓
100   YVRPFLNSLSK              0.6806      Database    -14.6249    1322.7347   ✓       ✓
101   YVRPFLNSLSK              0.6806      Database    -14.6335    1322.7347   ✓       ✓
102   YVRPFLNSLSK              0.6806      Database    -14.6865    1322.7347   ✓       ✓
103   YVRPFLNSLSK              0.6806      Database    -14.7455    1322.7347   ✓       ✓
104   YVRPFLNSLSK              0.6806      Database    -14.7705    1322.7347   ✓       ✓
105   YVRPFLNSLSK              0.6806      Database    -14.7836    1322.7347   ✓       ✓
106   YVRPFLNSLSK              0.6806      Database    -14.7879    1322.7347   ✓       ✓
107   YVRPFLNSLSK              0.6806      Database    -14.8079    1322.7347   ✓       ✓
108   YVRPFLNSLSK              0.6806      Database    -14.8914    1322.7347   ✓       ✓
109   YVRPFLNSLSK              0.6806      Database    -14.8956    1322.7347   ✓       ✓
110   YVRPFLNSLSK              0.6806      Database    -14.9109    1322.7347   ✓       ✓
111   YVRPFLNSLSK              0.6806      Database    -14.9370    1322.7347   ✓       ✓
112   YVRPFLNSLSK              0.6806      Database    -15.0034    1322.7347   ✓       ✓
113   YVRPFLNSLSK              0.6806      Database    -15.0514    1322.7347   ✓       ✓
114   YVRPFLNSLSK              0.6806      Database    -15.0919    1322.7347   ✓       ✓
115   YVRPFLNSLSK              0.6806      Database    -15.1423    1322.7347   ✓       ✓
116   YVRPFLNSLSK              0.6806      Database    -15.1514    1322.7347   ✓       ✓
117   YVRPFLNSLSK              0.6806      Database    -15.1593    1322.7347   ✓       ✓
118   YVRPFLNSLSK              0.6806      Database    -15.1764    1322.7347   ✓       ✓
119   YVRPFLNSLSK              0.6806      Database    -15.2237    1322.7347   ✓       ✓
120   YVRPFLNSLSK              0.6806      Database    -15.2427    1322.7347   ✓       ✓
121   YVRPFLNSLSK              0.6806      Database    -15.2592    1322.7347   ✓       ✓
122   YVRPFLNSLSK              0.6806      Database    -15.2783    1322.7347   ✓       ✓
123   YVRPFLNSLSK              0.6806      Database    -15.3119    1322.7347   ✓       ✓
124   YVRPFLNSLSK              0.6806      Database    -15.3220    1322.7347   ✓       ✓
125   YVRPFLNSLSK              0.6806      Database    -15.3315    1322.7347   ✓       ✓
126   YVRPFLNSLSK              0.6806      Database    -15.3459    1322.7347   ✓       ✓
127   YVRPFLNSLSK              0.6806      Database    -15.3703    1322.7347   ✓       ✓
128   YVRPFLNSLSK              0.6806      Database    -15.4013    1322.7347   ✓       ✓
129   YVRPFLNSLSK              0.6806      Database    -15.4538    1322.7347   ✓       ✓
130   YVRPFLNSLSK              0.6806      Database    -15.4549    1322.7347   ✓       ✓
131   YVRPFLNSLSK              0.6806      Database    -15.4579    1322.7347   ✓       ✓
132   YVRPFLNSLSK              0.6806      Database    -15.5658    1322.7347   ✓       ✓
133   YVRPFLNSLSK              0.6806      Database    -15.5752    1322.7347   ✓       ✓
134   YVRPFLNSLSK              0.6806      Database    -15.6543    1322.7347   ✓       ✓
135   YVRPFLNSLSK              0.6806      Database    -15.6628    1322.7347   ✓       ✓
136   YVRPFLNSLSK              0.6806      Database    -15.6872    1322.7347   ✓       ✓
137   YVRPFLNSLSK              0.6806      Database    -15.7284    1322.7347   ✓       ✓
138   YVRPFLNSLSK              0.6806      Database    -15.7707    1322.7347   ✓       ✓
139   YVRPFLNSLSK              0.6806      Database    -15.7757    1322.7347   ✓       ✓
140   YVRPFLNSLSK              0.6806      Database    -15.8298    1322.7347   ✓       ✓
141   YVRPFLNSLSK              0.6806      Database    -15.8498    1322.7347   ✓       ✓
142   YVRPFLNSLSK              0.6806      Database    -15.8592    1322.7347   ✓       ✓
143   YVRPFLNSLSK              0.6806      Database    -15.8742    1322.7347   ✓       ✓
144   YVRPFLNSLSK              0.6806      Database    -15.8787    1322.7347   ✓       ✓
145   YVRPFLNSLSK              0.6806      Database    -15.8835    1322.7347   ✓       ✓
146   YVRPFLNSLSK              0.6806      Database    -15.9247    1322.7347   ✓       ✓
147   YVRPFLNSLSK              0.6806      Database    -15.9333    1322.7347   ✓       ✓
148   YVRPFLNSLSK              0.6806      Database    -15.9528    1322.7347   ✓       ✓
149   YVRPFLNSLSK              0.6806      Database    -15.9712    1322.7347   ✓       ✓
150   YVRPFLNSLSK              0.6806      Database    -15.9956    1322.7347   ✓       ✓
151   YVRPFLNSLSK              0.6806      Database    -16.0347    1322.7347   ✓       ✓
152   YVRPFLNSLSK              0.6806      Database    -16.0453    1322.7347   ✓       ✓
153   YVRPFLNSLSK              0.6806      Database    -16.0703    1322.7347   ✓       ✓
154   YVRPFLNSLSK              0.6806      Database    -16.0791    1322.7347   ✓       ✓
155   YVRPFLNSLSK              0.6806      Database    -16.1035    1322.7347   ✓       ✓
156   YVRPFLNSLSK              0.6806      Database    -16.1653    1322.7347   ✓       ✓
157   YVRPFLNSLSK              0.6806      Database    -16.1844    1322.7347   ✓       ✓
158   YVRPFLNSLSK              0.6806      Database    -16.1911    1322.7347   ✓       ✓
159   YVRPFLNSLSK              0.6806      Database    -16.2012    1322.7347   ✓       ✓
160   YVRPFLNSLSK              0.6806      Database    -16.3011    1322.7347   ✓       ✓
161   YVRPFLNSLSK              0.6806      Database    -16.3197    1322.7347   ✓       ✓
162   YVRPFLNSLSK              0.6806      Database    -16.3293    1322.7347   ✓       ✓
163   YVRPFLNSLSK              0.6806      Database    -16.3690    1322.7347   ✓       ✓
164   YVRPFLNSLSK              0.6806      Database    -16.3734    1322.7347   ✓       ✓
165   YVRPFLNSLSK              0.6806      Database    -16.4122    1322.7347   ✓       ✓
166   YVRPFLNSLSK              0.6806      Database    -16.4871    1322.7347   ✓       ✓
167   YVRPFLNSLSK              0.6806      Database    -16.4957    1322.7347   ✓       ✓
168   YVRPFLNSLSK              0.6806      Database    -16.5747    1322.7347   ✓       ✓
169   YVRPFLNSLSK              0.6806      Database    -16.5781    1322.7347   ✓       ✓
170   YVRPFLNSLSK              0.6806      Database    -16.6077    1322.7347   ✓       ✓
171   YVRPFLNSLSK              0.6806      Database    -16.6085    1322.7347   ✓       ✓
172   YVRPFLNSLSK              0.6806      Database    -16.6171    1322.7347   ✓       ✓
173   YVRPFLNSLSK              0.6806      Database    -16.6701    1322.7347   ✓       ✓
174   YVRPFLNSLSK              0.6806      Database    -16.6747    1322.7347   ✓       ✓
175   YVRPFLNSLSK              0.6806      Database    -16.6825    1322.7347   ✓       ✓
176   YVRPFLNSLSK              0.6806      Database    -16.6920    1322.7347   ✓       ✓
177   YVRPFLNSLSK              0.6806      Database    -16.7011    1322.7347   ✓       ✓
178   YVRPFLNSLSK              0.6806      Database    -16.7163    1322.7347   ✓       ✓
179   YVRPFLNSLSK              0.6806      Database    -16.7291    1322.7347   ✓       ✓
180   YVRPFLNSLSK              0.6806      Database    -16.7541    1322.7347   ✓       ✓
181   YVRPFLNSLSK              0.6806      Database    -16.8040    1322.7347   ✓       ✓
182   YVRPFLNSLSK              0.6806      Database    -16.8126    1322.7347   ✓       ✓
183   YVRPFLNSLSK              0.6806      Database    -16.8376    1322.7347   ✓       ✓
184   YVRPFLNSLSK              0.6806      Database    -16.8619    1322.7347   ✓       ✓
185   YVRPFLNSLSK              0.6806      Database    -16.8750    1322.7347   ✓       ✓
186   YVRPFLNSLSK              0.6806      Database    -16.9206    1322.7347   ✓       ✓
187   YVRPFLNSLSK              0.6806      Database    -16.9254    1322.7347   ✓       ✓
188   YVRPFLNSLSK              0.6806      Database    -16.9496    1322.7347   ✓       ✓
189   YVRPFLNSLSK              0.6806      Database    -16.9870    1322.7347   ✓       ✓
190   YVRPFLNSLSK              0.6806      Database    -17.0755    1322.7347   ✓       ✓
191   YVRPFLNSLSK              0.6806      Database    -17.1259    1322.7347   ✓       ✓
192   YVRPFLNSLSK              0.6806      Database    -17.1405    1322.7347   ✓       ✓
193   YVRPFLNSLSK              0.6806      Database    -17.1429    1322.7347   ✓       ✓
194   YVRPFLNSLSK              0.6806      Database    -17.1454    1322.7347   ✓       ✓
195   YVRPFLNSLSK              0.6806      Database    -17.1605    1322.7347   ✓       ✓
196   YVRPFLNSLSK              0.6806      Database    -17.1833    1322.7347   ✓       ✓
197   YVRPFLNSLSK              0.6806      Database    -17.2263    1322.7347   ✓       ✓
198   YVRPFLNSLSK              0.6806      Database    -17.2337    1322.7347   ✓       ✓
199   YVRPFLNSLSK              0.6806      Database    -17.2428    1322.7347   ✓       ✓
200   YVRPFLNSLSK              0.6806      Database    -17.2619    1322.7347   ✓       ✓
201   YVRPFLNSLSK              0.6806      Database    -17.2635    1322.7347   ✓       ✓
202   YVRPFLNSLSK              0.6806      Database    -17.2955    1322.7347   ✓       ✓
203   YVRPFLNSLSK              0.6806      Database    -17.3151    1322.7347   ✓       ✓
204   YVRPFLNSLSK              0.6806      Database    -17.3454    1322.7347   ✓       ✓
205   YVRPFLNSLSK              0.6806      Database    -17.3654    1322.7347   ✓       ✓
206   YVRPFLNSLSK              0.6806      Database    -17.3697    1322.7347   ✓       ✓
207   YVRPFLNSLSK              0.6806      Database    -17.3849    1322.7347   ✓       ✓
208   YVRPFLNSLSK              0.6806      Database    -17.4033    1322.7347   ✓       ✓
209   YVRPFLNSLSK              0.6806      Database    -17.4374    1322.7347   ✓       ✓
210   YVRPFLNSLSK              0.6806      Database    -17.4385    1322.7347   ✓       ✓
211   YVRPFLNSLSK              0.6806      Database    -17.4574    1322.7347   ✓       ✓
212   YVRPFLNSLSK              0.6806      Database    -17.4684    1322.7347   ✓       ✓
213   YVRPFLNSLSK              0.6806      Database    -17.4774    1322.7347   ✓       ✓
214   YVRPFLNSLSK              0.6806      Database    -17.4927    1322.7347   ✓       ✓
215   YVRPFLNSLSK              0.6806      Database    -17.5494    1322.7347   ✓       ✓
216   YVRPFLNSLSK              0.6806      Database    -17.5804    1322.7347   ✓       ✓
217   YVRPFLNSLSK              0.6806      Database    -17.6205    1322.7347   ✓       ✓
218   YVRPFLNSLSK              0.6806      Database    -17.6332    1322.7347   ✓       ✓
219   YVRPFLNSLSK              0.6806      Database    -17.6379    1322.7347   ✓       ✓
220   YVRPFLNSLSK              0.6806      Database    -17.6683    1322.7347   ✓       ✓
221   YVRPFLNSLSK              0.6806      Database    -17.6688    1322.7347   ✓       ✓
222   YVRPFLNSLSK              0.6806      Database    -17.7120    1322.7347   ✓       ✓
223   YVRPFLNSLSK              0.6806      Database    -17.7244    1322.7347   ✓       ✓
224   YVRPFLNSLSK              0.6806      Database    -17.7332    1322.7347   ✓       ✓
225   YVRPFLNSLSK              0.6806      Database    -17.7457    1322.7347   ✓       ✓
226   YVRPFLNSLSK              0.6806      Database    -17.7543    1322.7347   ✓       ✓
227   YVRPFLNSLSK              0.6806      Database    -17.7582    1322.7347   ✓       ✓
228   YVRPFLNSLSK              0.6806      Database    -17.8055    1322.7347   ✓       ✓
229   YVRPFLNSLSK              0.6806      Database    -17.8428    1322.7347   ✓       ✓
230   YVRPFLNSLSK              0.6806      Database    -17.8578    1322.7347   ✓       ✓
231   YVRPFLNSLSK              0.6806      Database    -17.8671    1322.7347   ✓       ✓
232   YVRPFLNSLSK              0.6806      Database    -17.9038    1322.7347   ✓       ✓
233   YVRPFLNSLSK              0.6806      Database    -17.9083    1322.7347   ✓       ✓
234   YVRPFLNSLSK              0.6806      Database    -17.9169    1322.7347   ✓       ✓
235   YVRPFLNSLSK              0.6806      Database    -17.9277    1322.7347   ✓       ✓
236   YVRPFLNSLSK              0.6806      Database    -17.9506    1322.7347   ✓       ✓
237   YVRPFLNSLSK              0.6806      Database    -17.9548    1322.7347   ✓       ✓
238   YVRPFLNSLSK              0.6806      Database    -17.9657    1322.7347   ✓       ✓
239   YVRPFLNSLSK              0.6806      Database    -17.9746    1322.7347   ✓       ✓
240   YVRPFLNSLSK              0.6806      Database    -18.0162    1322.7347   ✓       ✓
241   YVRPFLNSLSK              0.6806      Database    -18.0183    1322.7347   ✓       ✓
242   YVRPFLNSLSK              0.6806      Database    -18.0289    1322.7347   ✓       ✓
243   YVRPFLNSLSK              0.6806      Database    -18.0397    1322.7347   ✓       ✓
244   YVRPFLNSLSK              0.6806      Database    -18.0539    1322.7347   ✓       ✓
245   YVRPFLNSLSK              0.6806      Database    -18.0626    1322.7347   ✓       ✓
246   YVRPFLNSLSK              0.6806      Database    -18.0627    1322.7347   ✓       ✓
247   YVRPFLNSLSK              0.6806      Database    -18.0871    1322.7347   ✓       ✓
248   YVRPFLNSLSK              0.6806      Database    -18.1262    1322.7347   ✓       ✓
249   YVRPFLNSLSK              0.6806      Database    -18.1489    1322.7347   ✓       ✓
250   YVRPFLNSLSK              0.6806      Database    -18.1618    1322.7347   ✓       ✓
251   YVRPFLNSLSK              0.6806      Database    -18.1705    1322.7347   ✓       ✓
252   YVRPFLNSLSK              0.6806      Database    -18.1747    1322.7347   ✓       ✓
253   YVRPFLNSLSK              0.6806      Database    -18.1847    1322.7347   ✓       ✓
254   YVRPFLNSLSK              0.6806      Database    -18.2252    1322.7347   ✓       ✓
255   YVRPFLNSLSK              0.6806      Database    -18.2312    1322.7347   ✓       ✓
256   YVRPFLNSLSK              0.6806      Database    -18.2446    1322.7347   ✓       ✓
257   YVRPFLNSLSK              0.6806      Database    -18.2567    1322.7347   ✓       ✓
258   YVRPFLNSLSK              0.6806      Database    -18.2756    1322.7347   ✓       ✓
259   YVRPFLNSLSK              0.6806      Database    -18.2825    1322.7347   ✓       ✓
260   YVRPFLNSLSK              0.6806      Database    -18.2847    1322.7347   ✓       ✓
261   YVRPFLNSLSK              0.6806      Database    -18.3032    1322.7347   ✓       ✓
262   YVRPFLNSLSK              0.6806      Database    -18.3526    1322.7347   ✓       ✓
263   YVRPFLNSLSK              0.6806      Database    -18.3570    1322.7347   ✓       ✓
264   YVRPFLNSLSK              0.6806      Database    -18.3710    1322.7347   ✓       ✓
265   YVRPFLNSLSK              0.6806      Database    -18.4116    1322.7347   ✓       ✓
266   YVRPFLNSLSK              0.6806      Database    -18.4207    1322.7347   ✓       ✓
267   YVRPFLNSLSK              0.6806      Database    -18.4361    1322.7347   ✓       ✓
268   YVRPFLNSLSK              0.6806      Database    -18.4452    1322.7347   ✓       ✓
269   YVRPFLNSLSK              0.6806      Database    -18.4604    1322.7347   ✓       ✓
270   YVRPFLNSLSK              0.6806      Database    -18.4707    1322.7347   ✓       ✓
271   YVRPFLNSLSK              0.6806      Database    -18.4792    1322.7347   ✓       ✓
272   YVRPFLNSLSK              0.6806      Database    -18.5346    1322.7347   ✓       ✓
273   YVRPFLNSLSK              0.6806      Database    -18.5369    1322.7347   ✓       ✓
274   YVRPFLNSLSK              0.6806      Database    -18.5617    1322.7347   ✓       ✓
275   YVRPFLNSLSK              0.6806      Database    -18.5785    1322.7347   ✓       ✓
276   YVRPFLNSLSK              0.6806      Database    -18.5912    1322.7347   ✓       ✓
277   YVRPFLNSLSK              0.6806      Database    -18.6583    1322.7347   ✓       ✓
278   YVRPFLNSLSK              0.6806      Database    -18.6661    1322.7347   ✓       ✓
279   YVRPFLNSLSK              0.6806      Database    -18.6695    1322.7347   ✓       ✓
280   YVRPFLNSLSK              0.6806      Database    -18.6756    1322.7347   ✓       ✓
281   YVRPFLNSLSK              0.6806      Database    -18.6847    1322.7347   ✓       ✓
282   YVRPFLNSLSK              0.6806      Database    -18.6999    1322.7347   ✓       ✓
283   YVRPFLNSLSK              0.6806      Database    -18.7662    1322.7347   ✓       ✓
284   YVRPFLNSLSK              0.6806      Database    -18.7834    1322.7347   ✓       ✓
285   YVRPFLNSLSK              0.6806      Database    -18.7876    1322.7347   ✓       ✓
286   YVRPFLNSLSK              0.6806      Database    -18.7876    1322.7347   ✓       ✓
287   YVRPFLNSLSK              0.6806      Database    -18.7925    1322.7347   ✓       ✓
288   YVRPFLNSLSK              0.6806      Database    -18.7961    1322.7347   ✓       ✓
289   YVRPFLNSLSK              0.6806      Database    -18.8212    1322.7347   ✓       ✓
290   YVRPFLNSLSK              0.6806      Database    -18.8455    1322.7347   ✓       ✓
291   YVRPFLNSLSK              0.6806      Database    -18.8538    1322.7347   ✓       ✓
292   YVRPFLNSLSK              0.6806      Database    -18.8954    1322.7347   ✓       ✓
293   YVRPFLNSLSK              0.6806      Database    -18.9090    1322.7347   ✓       ✓
294   YVRPFLNSLSK              0.6806      Database    -18.9110    1322.7347   ✓       ✓
295   YVRPFLNSLSK              0.6806      Database    -18.9290    1322.7347   ✓       ✓
296   YVRPFLNSLSK              0.6806      Database    -18.9330    1322.7347   ✓       ✓
297   YVRPFLNSLSK              0.6806      Database    -18.9332    1322.7347   ✓       ✓
298   YVRPFLNSLSK              0.6806      Database    -18.9839    1322.7347   ✓       ✓
299   YVRPFLNSLSK              0.6806      Database    -18.9925    1322.7347   ✓       ✓
300   YVRPFLNSLSK              0.6806      Database    -19.0075    1322.7347   ✓       ✓
301   YVRPFLNSLSK              0.6806      Database    -19.0330    1322.7347   ✓       ✓
302   YVRPFLNSLSK              0.6806      Database    -19.0410    1322.7347   ✓       ✓
303   YVRPFLNSLSK              0.6806      Database    -19.0580    1322.7347   ✓       ✓
304   YVRPFLNSLSK              0.6806      Database    -19.1045    1322.7347   ✓       ✓
305   YVRPFLNSLSK              0.6806      Database    -19.1053    1322.7347   ✓       ✓
306   YVRPFLNSLSK              0.6806      Database    -19.1240    1322.7347   ✓       ✓
307   YVRPFLNSLSK              0.6806      Database    -19.1289    1322.7347   ✓       ✓
308   YVRPFLNSLSK              0.6806      Database    -19.1295    1322.7347   ✓       ✓
309   YVRPFLNSLSK              0.6806      Database    -19.1441    1322.7347   ✓       ✓
310   YVRPFLNSLSK              0.6806      Database    -19.1565    1322.7347   ✓       ✓
311   YVRPFLNSLSK              0.6806      Database    -19.1669    1322.7347   ✓       ✓
312   YVRPFLNSLSK              0.6806      Database    -19.1680    1322.7347   ✓       ✓
