================================================================================
Spectrum 241
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 644.8377
Precursor charge: 2+
Ground truth: GIC+57.021AIAQAESIR
Ground truth (normalized): GIC+57.021AIAQAESIR

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 257
Used for reranking: 257

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 257 (25.7%)
Database matches: 169 (16.9%)
Prosit predictions: 81 (8.1%)
Failed: 7 (0.7%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 11/1000
Similarity: 0.5800
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
205   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -23.2399    1287.6605   ✓       
206   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -23.2835    1287.6605   ✓       
207   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -23.8655    1287.6605   ✓       
208   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -24.3920    1287.6605   ✓       
209   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -24.4022    1287.6605   ✓       
210   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -24.4591    1287.6605   ✓       
211   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -24.7248    1287.6605   ✓       
212   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -24.8609    1287.6605   ✓       
213   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -24.9045    1287.6605   ✓       
214   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -25.8361    1287.6605   ✓       
215   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -25.8621    1287.6605   ✓       
216   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -26.0130    1287.6605   ✓       
217   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -26.0232    1287.6605   ✓       
218   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -26.0801    1287.6605   ✓       
219   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -26.1490    1287.6605   ✓       
220   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -26.2161    1287.6605   ✓       
221   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -26.3458    1287.6605   ✓       
222   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.1106    1287.6605   ✓       
223   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.3140    1287.6605   ✓       
224   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.3683    1287.6605   ✓       
225   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.4486    1287.6605   ✓       
226   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.4571    1287.6605   ✓       
227   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.4831    1287.6605   ✓       
228   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -27.7701    1287.6605   ✓       
229   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -28.4087    1287.6605   ✓       
230   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -29.5608    1287.6605   ✓       
231   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -29.5793    1287.6605   ✓       
232   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -30.0297    1287.6605   ✓       
233   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -30.6182    1287.6605   ✓       
234   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -31.1819    1287.6605   ✓       
235   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -31.2003    1287.6605   ✓       
236   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -31.3179    1287.6605   ✓       
237   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -31.7369    1287.6605   ✓       
238   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -31.7938    1287.6605   ✓       
239   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -32.0595    1287.6605   ✓       
240   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -32.2392    1287.6605   ✓       
241   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -34.7939    1287.6605   ✓       
242   GLC+57.021ALAQAQ+0.984SLR0.5041      Prosit      -36.4149    1287.6605   ✓       
243   +43.006LC+57.021ALAQAETLR0.4531      Prosit      -31.0179    1287.6605   ✓       
244   +43.006LC+57.021ALAQAETLR0.4531      Prosit      -32.6389    1287.6605   ✓       
245   ALC+57.021ALAQAESVR      0.4379      Prosit      -29.8479    1287.6605   ✓       
246   ALC+57.021ALAQAESVR      0.4379      Prosit      -31.4689    1287.6605   ✓       
247   GVC+57.021ALAQAETLR      0.3951      Prosit      -29.6529    1287.6605   ✓       
248   GVC+57.021ALAQAETLR      0.3951      Prosit      -31.2740    1287.6605   ✓       
249   +42.011LC+57.021ALAQAESQR0.3757      Prosit      -33.1591    1287.6241   ✓       
250   +42.011LC+57.021ALAQAESQR0.3757      Prosit      -34.7802    1287.6241   ✓       
251   GLC+57.021ALAQAEGLR      -1.0000     NotChecked  -14.0464    1257.6500   ✗       
252   GLC+57.021ALAQAESLK      -1.0000     NotChecked  -14.4125    1259.6544   ✗       
253   GVC+57.021ALAQAESLR      -1.0000     NotChecked  -14.4421    1273.6449   ✗       
254   +42.011LC+57.021ALAQAESLR-1.0000     NotChecked  -15.5819    1272.6496   ✗       
255   GLC+57.021ALAQAEGLR      -1.0000     NotChecked  -15.6674    1257.6500   ✗       
256   GLC+57.021ALAQAEALR      -1.0000     NotChecked  -15.8069    1271.6656   ✗       
257   +43.006LC+57.021ALAQAESLR-1.0000     NotChecked  -15.8070    1273.6449   ✗       
258   GLC+57.021ALAQAESTR      -1.0000     NotChecked  -15.8539    1275.6241   ✗       
259   GLC+57.021ALAQAESLK      -1.0000     NotChecked  -16.0335    1259.6544   ✗       
260   GVC+57.021ALAQAESLR      -1.0000     NotChecked  -16.0631    1273.6449   ✗       
261   GLC+57.021ALAQAESVR      -1.0000     NotChecked  -16.0679    1273.6449   ✗       
262   GLC+57.021GLAQAESLR      -1.0000     NotChecked  -16.0952    1273.6449   ✗       
263   GLC+57.021ALAQAESSR      -1.0000     NotChecked  -16.3129    1261.6085   ✗       
264   GLC+57.021ALAQAQSLR      -1.0000     NotChecked  -16.6401    1286.6765   ✗       
265   GLC+57.021ALAQADSLR      -1.0000     NotChecked  -17.0426    1273.6449   ✗       
266   +42.011LC+57.021ALAQAESLR-1.0000     NotChecked  -17.2029    1272.6496   ✗       
267   GLC+57.021ALAQGESLR      -1.0000     NotChecked  -17.2977    1273.6449   ✗       
268   GLC+57.021ALAQAEALR      -1.0000     NotChecked  -17.4279    1271.6656   ✗       
269   +43.006LC+57.021ALAQAESLR-1.0000     NotChecked  -17.4280    1273.6449   ✗       
270   GLC+57.021ALAQAESTR      -1.0000     NotChecked  -17.4749    1275.6241   ✗       
271   GAC+57.021ALAQAESLR      -1.0000     NotChecked  -17.6742    1245.6136   ✗       
272   GLC+57.021ALAQAESVR      -1.0000     NotChecked  -17.6889    1273.6449   ✗       
273   GLC+57.021GLAQAESLR      -1.0000     NotChecked  -17.7162    1273.6449   ✗       
274   GLC+57.021ALAQAESSR      -1.0000     NotChecked  -17.9339    1261.6085   ✗       
275   GLC+57.021ALAQASSLR      -1.0000     NotChecked  -17.9580    1245.6500   ✗       
276   GLC+57.021ALAQAVSLR      -1.0000     NotChecked  -18.1301    1257.6863   ✗       
277   GLC+57.021ALAQAQSLR      -1.0000     NotChecked  -18.2611    1286.6765   ✗       
278   GLC+57.021ALAQAESR       -1.0000     NotChecked  -18.3575    1174.5765   ✗       
279   GLC+57.021ALAQALSLR      -1.0000     NotChecked  -18.4149    1271.7020   ✗       
