================================================================================
Spectrum 193
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 848.4326
Precursor charge: 2+
Ground truth: VGSSYINFVDEQIPK
Ground truth (normalized): VGSSYINFVDEQIPK

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 419
Used for reranking: 419

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 419 (41.9%)
Database matches: 233 (23.3%)
Prosit predictions: 156 (15.6%)
Failed: 30 (3.0%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.9589
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
61    VGSSYLNFVDEQLPK          0.9589      Database    -13.5288    1694.8516   ✓       ✓
62    VGSSYLNFVDEQLPK          0.9589      Database    -13.5767    1694.8516   ✓       ✓
63    VGSSYLNFVDEQLPK          0.9589      Database    -13.6000    1694.8516   ✓       ✓
64    VGSSYLNFVDEQLPK          0.9589      Database    -13.6156    1694.8516   ✓       ✓
65    VGSSYLNFVDEQLPK          0.9589      Database    -14.3430    1694.8516   ✓       ✓
66    VGSSYLNFVDEQLPK          0.9589      Database    -14.4298    1694.8516   ✓       ✓
67    VGSSYLNFVDEQLPK          0.9589      Database    -14.6576    1694.8516   ✓       ✓
68    VGSSYLNFVDEQLPK          0.9589      Database    -14.7366    1694.8516   ✓       ✓
69    VGSSYLNFVDEQLPK          0.9589      Database    -14.7445    1694.8516   ✓       ✓
70    VGSSYLNFVDEQLPK          0.9589      Database    -14.7599    1694.8516   ✓       ✓
71    VGSSYLNFVDEQLPK          0.9589      Database    -14.7636    1694.8516   ✓       ✓
72    VGSSYLNFVDEQLPK          0.9589      Database    -14.8234    1694.8516   ✓       ✓
73    VGSSYLNFVDEQLPK          0.9589      Database    -14.8376    1694.8516   ✓       ✓
74    VGSSYLNFVDEQLPK          0.9589      Database    -14.8467    1694.8516   ✓       ✓
75    VGSSYLNFVDEQLPK          0.9589      Database    -14.8504    1694.8516   ✓       ✓
76    VGSSYLNFVDEQLPK          0.9589      Database    -14.9051    1694.8516   ✓       ✓
77    VGSSYLNFVDEQLPK          0.9589      Database    -14.9244    1694.8516   ✓       ✓
78    VGSSYLNFVDEQLPK          0.9589      Database    -14.9919    1694.8516   ✓       ✓
79    VGSSYLNFVDEQLPK          0.9589      Database    -15.2709    1694.8516   ✓       ✓
80    VGSSYLNFVDEQLPK          0.9589      Database    -15.3040    1694.8516   ✓       ✓
81    VGSSYLNFVDEQLPK          0.9589      Database    -15.3203    1694.8516   ✓       ✓
82    VGSSYLNFVDEQLPK          0.9589      Database    -15.3577    1694.8516   ✓       ✓
83    VGSSYLNFVDEQLPK          0.9589      Database    -15.3622    1694.8516   ✓       ✓
84    VGSSYLNFVDEQLPK          0.9589      Database    -15.3908    1694.8516   ✓       ✓
85    VGSSYLNFVDEQLPK          0.9589      Database    -15.4071    1694.8516   ✓       ✓
86    VGSSYLNFVDEQLPK          0.9589      Database    -15.4490    1694.8516   ✓       ✓
87    VGSSYLNFVDEQLPK          0.9589      Database    -15.4691    1694.8516   ✓       ✓
88    VGSSYLNFVDEQLPK          0.9589      Database    -15.5559    1694.8516   ✓       ✓
89    VGSSYLNFVDEQLPK          0.9589      Database    -15.5898    1694.8516   ✓       ✓
90    VGSSYLNFVDEQLPK          0.9589      Database    -15.6766    1694.8516   ✓       ✓
91    VGSSYLNFVDEQLPK          0.9589      Database    -15.8924    1694.8516   ✓       ✓
92    VGSSYLNFVDEQLPK          0.9589      Database    -15.9044    1694.8516   ✓       ✓
93    VGSSYLNFVDEQLPK          0.9589      Database    -15.9081    1694.8516   ✓       ✓
94    VGSSYLNFVDEQLPK          0.9589      Database    -15.9189    1694.8516   ✓       ✓
95    VGSSYLNFVDEQLPK          0.9589      Database    -15.9483    1694.8516   ✓       ✓
96    VGSSYLNFVDEQLPK          0.9589      Database    -15.9793    1694.8516   ✓       ✓
97    VGSSYLNFVDEQLPK          0.9589      Database    -15.9912    1694.8516   ✓       ✓
98    VGSSYLNFVDEQLPK          0.9589      Database    -15.9949    1694.8516   ✓       ✓
99    VGSSYLNFVDEQLPK          0.9589      Database    -16.0057    1694.8516   ✓       ✓
100   VGSSYLNFVDEQLPK          0.9589      Database    -16.0258    1694.8516   ✓       ✓
101   VGSSYLNFVDEQLPK          0.9589      Database    -16.0351    1694.8516   ✓       ✓
102   VGSSYLNFVDEQLPK          0.9589      Database    -16.1127    1694.8516   ✓       ✓
103   VGSSYLNFVDEQLPK          0.9589      Database    -16.2274    1694.8516   ✓       ✓
104   VGSSYLNFVDEQLPK          0.9589      Database    -16.3142    1694.8516   ✓       ✓
105   VGSSYLNFVDEQLPK          0.9589      Database    -16.4492    1694.8516   ✓       ✓
106   VGSSYLNFVDEQLPK          0.9589      Database    -16.5067    1694.8516   ✓       ✓
107   VGSSYLNFVDEQLPK          0.9589      Database    -16.5115    1694.8516   ✓       ✓
108   VGSSYLNFVDEQLPK          0.9589      Database    -16.5360    1694.8516   ✓       ✓
109   VGSSYLNFVDEQLPK          0.9589      Database    -16.5935    1694.8516   ✓       ✓
110   VGSSYLNFVDEQLPK          0.9589      Database    -16.5984    1694.8516   ✓       ✓
111   VGSSYLNFVDEQLPK          0.9589      Database    -16.6136    1694.8516   ✓       ✓
112   VGSSYLNFVDEQLPK          0.9589      Database    -16.7004    1694.8516   ✓       ✓
113   VGSSYLNFVDEQLPK          0.9589      Database    -16.7186    1694.8516   ✓       ✓
114   VGSSYLNFVDEQLPK          0.9589      Database    -16.7456    1694.8516   ✓       ✓
115   VGSSYLNFVDEQLPK          0.9589      Database    -16.7867    1694.8516   ✓       ✓
116   VGSSYLNFVDEQLPK          0.9589      Database    -16.8054    1694.8516   ✓       ✓
117   VGSSYLNFVDEQLPK          0.9589      Database    -16.8195    1694.8516   ✓       ✓
118   VGSSYLNFVDEQLPK          0.9589      Database    -16.8324    1694.8516   ✓       ✓
119   VGSSYLNFVDEQLPK          0.9589      Database    -16.9063    1694.8516   ✓       ✓
120   VGSSYLNFVDEQLPK          0.9589      Database    -17.0284    1694.8516   ✓       ✓
121   VGSSYLNFVDEQLPK          0.9589      Database    -17.0369    1694.8516   ✓       ✓
122   VGSSYLNFVDEQLPK          0.9589      Database    -17.1237    1694.8516   ✓       ✓
123   VGSSYLNFVDEQLPK          0.9589      Database    -17.1392    1694.8516   ✓       ✓
124   VGSSYLNFVDEQLPK          0.9589      Database    -17.2260    1694.8516   ✓       ✓
125   VGSSYLNFVDEQLPK          0.9589      Database    -17.2401    1694.8516   ✓       ✓
126   VGSSYLNFVDEQLPK          0.9589      Database    -17.3023    1694.8516   ✓       ✓
127   VGSSYLNFVDEQLPK          0.9589      Database    -17.3077    1694.8516   ✓       ✓
128   VGSSYLNFVDEQLPK          0.9589      Database    -17.3270    1694.8516   ✓       ✓
129   VGSSYLNFVDEQLPK          0.9589      Database    -17.3891    1694.8516   ✓       ✓
130   VGSSYLNFVDEQLPK          0.9589      Database    -17.3945    1694.8516   ✓       ✓
131   VGSSYLNFVDEQLPK          0.9589      Database    -17.6300    1694.8516   ✓       ✓
132   VGSSYLNFVDEQLPK          0.9589      Database    -17.6735    1694.8516   ✓       ✓
133   VGSSYLNFVDEQLPK          0.9589      Database    -17.6959    1694.8516   ✓       ✓
134   VGSSYLNFVDEQLPK          0.9589      Database    -17.7066    1694.8516   ✓       ✓
135   VGSSYLNFVDEQLPK          0.9589      Database    -17.7229    1694.8516   ✓       ✓
136   VGSSYLNFVDEQLPK          0.9589      Database    -17.7603    1694.8516   ✓       ✓
137   VGSSYLNFVDEQLPK          0.9589      Database    -17.7827    1694.8516   ✓       ✓
138   VGSSYLNFVDEQLPK          0.9589      Database    -17.7934    1694.8516   ✓       ✓
139   VGSSYLNFVDEQLPK          0.9589      Database    -17.7969    1694.8516   ✓       ✓
140   VGSSYLNFVDEQLPK          0.9589      Database    -17.8097    1694.8516   ✓       ✓
141   VGSSYLNFVDEQLPK          0.9589      Database    -17.8644    1694.8516   ✓       ✓
142   VGSSYLNFVDEQLPK          0.9589      Database    -17.8837    1694.8516   ✓       ✓
143   VGSSYLNFVDEQLPK          0.9589      Database    -17.8901    1694.8516   ✓       ✓
144   VGSSYLNFVDEQLPK          0.9589      Database    -17.9268    1694.8516   ✓       ✓
145   VGSSYLNFVDEQLPK          0.9589      Database    -17.9512    1694.8516   ✓       ✓
146   VGSSYLNFVDEQLPK          0.9589      Database    -17.9769    1694.8516   ✓       ✓
147   VGSSYLNFVDEQLPK          0.9589      Database    -17.9923    1694.8516   ✓       ✓
148   VGSSYLNFVDEQLPK          0.9589      Database    -18.0136    1694.8516   ✓       ✓
149   VGSSYLNFVDEQLPK          0.9589      Database    -18.0791    1694.8516   ✓       ✓
150   VGSSYLNFVDEQLPK          0.9589      Database    -18.2302    1694.8516   ✓       ✓
151   VGSSYLNFVDEQLPK          0.9589      Database    -18.2633    1694.8516   ✓       ✓
152   VGSSYLNFVDEQLPK          0.9589      Database    -18.2837    1694.8516   ✓       ✓
153   VGSSYLNFVDEQLPK          0.9589      Database    -18.2982    1694.8516   ✓       ✓
154   VGSSYLNFVDEQLPK          0.9589      Database    -18.3170    1694.8516   ✓       ✓
155   VGSSYLNFVDEQLPK          0.9589      Database    -18.3215    1694.8516   ✓       ✓
156   VGSSYLNFVDEQLPK          0.9589      Database    -18.3276    1694.8516   ✓       ✓
157   VGSSYLNFVDEQLPK          0.9589      Database    -18.3501    1694.8516   ✓       ✓
158   VGSSYLNFVDEQLPK          0.9589      Database    -18.3705    1694.8516   ✓       ✓
159   VGSSYLNFVDEQLPK          0.9589      Database    -18.3846    1694.8516   ✓       ✓
160   VGSSYLNFVDEQLPK          0.9589      Database    -18.3850    1694.8516   ✓       ✓
161   VGSSYLNFVDEQLPK          0.9589      Database    -18.4051    1694.8516   ✓       ✓
162   VGSSYLNFVDEQLPK          0.9589      Database    -18.4083    1694.8516   ✓       ✓
163   VGSSYLNFVDEQLPK          0.9589      Database    -18.4144    1694.8516   ✓       ✓
164   VGSSYLNFVDEQLPK          0.9589      Database    -18.4284    1694.8516   ✓       ✓
165   VGSSYLNFVDEQLPK          0.9589      Database    -18.4522    1694.8516   ✓       ✓
166   VGSSYLNFVDEQLPK          0.9589      Database    -18.4714    1694.8516   ✓       ✓
167   VGSSYLNFVDEQLPK          0.9589      Database    -18.4919    1694.8516   ✓       ✓
168   VGSSYLNFVDEQLPK          0.9589      Database    -18.5152    1694.8516   ✓       ✓
169   VGSSYLNFVDEQLPK          0.9589      Database    -18.5390    1694.8516   ✓       ✓
170   VGSSYLNFVDEQLPK          0.9589      Database    -18.5490    1694.8516   ✓       ✓
171   VGSSYLNFVDEQLPK          0.9589      Database    -18.6300    1694.8516   ✓       ✓
172   VGSSYLNFVDEQLPK          0.9589      Database    -18.6359    1694.8516   ✓       ✓
173   VGSSYLNFVDEQLPK          0.9589      Database    -18.7168    1694.8516   ✓       ✓
174   VGSSYLNFVDEQLPK          0.9589      Database    -18.8088    1694.8516   ✓       ✓
175   VGSSYLNFVDEQLPK          0.9589      Database    -18.8179    1694.8516   ✓       ✓
176   VGSSYLNFVDEQLPK          0.9589      Database    -18.8511    1694.8516   ✓       ✓
177   VGSSYLNFVDEQLPK          0.9589      Database    -18.8517    1694.8516   ✓       ✓
178   VGSSYLNFVDEQLPK          0.9589      Database    -18.8674    1694.8516   ✓       ✓
179   VGSSYLNFVDEQLPK          0.9589      Database    -18.8956    1694.8516   ✓       ✓
180   VGSSYLNFVDEQLPK          0.9589      Database    -18.9048    1694.8516   ✓       ✓
181   VGSSYLNFVDEQLPK          0.9589      Database    -18.9379    1694.8516   ✓       ✓
182   VGSSYLNFVDEQLPK          0.9589      Database    -18.9385    1694.8516   ✓       ✓
183   VGSSYLNFVDEQLPK          0.9589      Database    -18.9542    1694.8516   ✓       ✓
184   VGSSYLNFVDEQLPK          0.9589      Database    -18.9909    1694.8516   ✓       ✓
185   VGSSYLNFVDEQLPK          0.9589      Database    -19.0777    1694.8516   ✓       ✓
186   VGSSYLNFVDEQLPK          0.9589      Database    -19.1212    1694.8516   ✓       ✓
187   VGSSYLNFVDEQLPK          0.9589      Database    -19.1368    1694.8516   ✓       ✓
188   VGSSYLNFVDEQLPK          0.9589      Database    -19.1513    1694.8516   ✓       ✓
189   VGSSYLNFVDEQLPK          0.9589      Database    -19.1808    1694.8516   ✓       ✓
190   VGSSYLNFVDEQLPK          0.9589      Database    -19.1893    1694.8516   ✓       ✓
191   VGSSYLNFVDEQLPK          0.9589      Database    -19.2080    1694.8516   ✓       ✓
192   VGSSYLNFVDEQLPK          0.9589      Database    -19.2220    1694.8516   ✓       ✓
193   VGSSYLNFVDEQLPK          0.9589      Database    -19.2236    1694.8516   ✓       ✓
194   VGSSYLNFVDEQLPK          0.9589      Database    -19.2382    1694.8516   ✓       ✓
195   VGSSYLNFVDEQLPK          0.9589      Database    -19.2583    1694.8516   ✓       ✓
196   VGSSYLNFVDEQLPK          0.9589      Database    -19.2676    1694.8516   ✓       ✓
197   VGSSYLNFVDEQLPK          0.9589      Database    -19.3013    1694.8516   ✓       ✓
198   VGSSYLNFVDEQLPK          0.9589      Database    -19.3088    1694.8516   ✓       ✓
199   VGSSYLNFVDEQLPK          0.9589      Database    -19.3451    1694.8516   ✓       ✓
200   VGSSYLNFVDEQLPK          0.9589      Database    -19.3881    1694.8516   ✓       ✓
201   VGSSYLNFVDEQLPK          0.9589      Database    -19.4310    1694.8516   ✓       ✓
202   VGSSYLNFVDEQLPK          0.9589      Database    -19.4660    1694.8516   ✓       ✓
203   VGSSYLNFVDEQLPK          0.9589      Database    -19.5528    1694.8516   ✓       ✓
204   VGSSYLNFVDEQLPK          0.9589      Database    -19.5729    1694.8516   ✓       ✓
205   VGSSYLNFVDEQLPK          0.9589      Database    -19.6092    1694.8516   ✓       ✓
206   VGSSYLNFVDEQLPK          0.9589      Database    -19.6597    1694.8516   ✓       ✓
207   VGSSYLNFVDEQLPK          0.9589      Database    -19.6779    1694.8516   ✓       ✓
208   VGSSYLNFVDEQLPK          0.9589      Database    -19.6816    1694.8516   ✓       ✓
209   VGSSYLNFVDEQLPK          0.9589      Database    -19.6961    1694.8516   ✓       ✓
210   VGSSYLNFVDEQLPK          0.9589      Database    -19.7049    1694.8516   ✓       ✓
211   VGSSYLNFVDEQLPK          0.9589      Database    -19.7460    1694.8516   ✓       ✓
212   VGSSYLNFVDEQLPK          0.9589      Database    -19.7647    1694.8516   ✓       ✓
213   VGSSYLNFVDEQLPK          0.9589      Database    -19.7684    1694.8516   ✓       ✓
214   VGSSYLNFVDEQLPK          0.9589      Database    -19.7745    1694.8516   ✓       ✓
215   VGSSYLNFVDEQLPK          0.9589      Database    -19.7787    1694.8516   ✓       ✓
216   VGSSYLNFVDEQLPK          0.9589      Database    -19.7917    1694.8516   ✓       ✓
217   VGSSYLNFVDEQLPK          0.9589      Database    -19.8613    1694.8516   ✓       ✓
218   VGSSYLNFVDEQLPK          0.9589      Database    -19.8656    1694.8516   ✓       ✓
219   VGSSYLNFVDEQLPK          0.9589      Database    -19.9229    1694.8516   ✓       ✓
220   VGSSYLNFVDEQLPK          0.9589      Database    -19.9877    1694.8516   ✓       ✓
221   VGSSYLNFVDEQLPK          0.9589      Database    -19.9962    1694.8516   ✓       ✓
222   VGSSYLNFVDEQLPK          0.9589      Database    -20.0097    1694.8516   ✓       ✓
223   VGSSYLNFVDEQLPK          0.9589      Database    -20.0326    1694.8516   ✓       ✓
224   VGSSYLNFVDEQLPK          0.9589      Database    -20.0410    1694.8516   ✓       ✓
225   VGSSYLNFVDEQLPK          0.9589      Database    -20.0830    1694.8516   ✓       ✓
226   VGSSYLNFVDEQLPK          0.9589      Database    -20.0985    1694.8516   ✓       ✓
227   VGSSYLNFVDEQLPK          0.9589      Database    -20.1278    1694.8516   ✓       ✓
228   VGSSYLNFVDEQLPK          0.9589      Database    -20.1761    1694.8516   ✓       ✓
229   VGSSYLNFVDEQLPK          0.9589      Database    -20.1853    1694.8516   ✓       ✓
230   VGSSYLNFVDEQLPK          0.9589      Database    -22.2606    1694.8516   ✓       ✓
231   VGSSYLNFVDEQLPK          0.9589      Database    -22.3474    1694.8516   ✓       ✓
232   VGSSYLNFVDEQLPK          0.9589      Database    -24.6399    1694.8516   ✓       ✓
233   VGSSYLNFVDEQLPK          0.9589      Database    -24.7267    1694.8516   ✓       ✓
234   GVSSYLNFVDEQLPK          0.4747      Prosit      -22.4848    1694.8516   ✓       
235   GVSSYLNFVDEQLPK          0.4747      Prosit      -22.5716    1694.8516   ✓       
236   GVSSYLNFVDEQLPK          0.4747      Prosit      -24.8874    1694.8516   ✓       
237   GVSSYLNFVDEQLPK          0.4747      Prosit      -24.9742    1694.8516   ✓       
238   VGSSYLNM+15.995VDEQLPK   0.4458      Prosit      -19.3751    1694.8185   ✓       
239   VGSSYLNM+15.995VDEQLPK   0.4458      Prosit      -19.4619    1694.8185   ✓       
240   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -7.9215     1694.8516   ✓       
241   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -8.0083     1694.8516   ✓       
242   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -10.3241    1694.8516   ✓       
243   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -10.4109    1694.8516   ✓       
244   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -10.8808    1694.8516   ✓       
245   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -10.9676    1694.8516   ✓       
246   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -11.4685    1694.8516   ✓       
247   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -11.5553    1694.8516   ✓       
248   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -13.2600    1694.8516   ✓       
249   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -13.2834    1694.8516   ✓       
250   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -13.3469    1694.8516   ✓       
251   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -13.3702    1694.8516   ✓       
252   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -14.1132    1694.8516   ✓       
253   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -14.2000    1694.8516   ✓       
254   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -14.4278    1694.8516   ✓       
255   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -14.5146    1694.8516   ✓       
256   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -15.2420    1694.8516   ✓       
257   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -15.3289    1694.8516   ✓       
258   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -15.6626    1694.8516   ✓       
259   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -15.7494    1694.8516   ✓       
260   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.2193    1694.8516   ✓       
261   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.3062    1694.8516   ✓       
262   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.4888    1694.8516   ✓       
263   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.5158    1694.8516   ✓       
264   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.5756    1694.8516   ✓       
265   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.6026    1694.8516   ✓       
266   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.8071    1694.8516   ✓       
267   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -16.8939    1694.8516   ✓       
268   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -17.0725    1694.8516   ✓       
269   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -17.1593    1694.8516   ✓       
270   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -17.6446    1694.8516   ✓       
271   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -17.6603    1694.8516   ✓       
272   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -17.7314    1694.8516   ✓       
273   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -17.7471    1694.8516   ✓       
274   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.2013    1694.8516   ✓       
275   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.2881    1694.8516   ✓       
276   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.6219    1694.8516   ✓       
277   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.7087    1694.8516   ✓       
278   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.7891    1694.8516   ✓       
279   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.8759    1694.8516   ✓       
280   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.8914    1694.8516   ✓       
281   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -18.9782    1694.8516   ✓       
282   VGSSYLNFVN+0.984EQLPK    0.4311      Prosit      -19.4481    1694.8516   ✓       
