================================================================================
Spectrum 70
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 819.9208
Precursor charge: 2+
Ground truth: EDPIQPQQAASVVEK
Ground truth (normalized): EDPIQPQQAASVVEK

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 321
Used for reranking: 321

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 321 (32.1%)
Database matches: 112 (11.2%)
Prosit predictions: 161 (16.1%)
Failed: 48 (4.8%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.9338
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
15    EDPLQPQQAASVVEK          0.9338      Database    -12.6532    1637.8261   ✓       ✓
16    EDPLQPQQAASVVEK          0.9338      Database    -12.6740    1637.8261   ✓       ✓
17    EDPLQPQQAASVVEK          0.9338      Database    -12.6947    1637.8261   ✓       ✓
18    EDPLQPQQAASVVEK          0.9338      Database    -12.9133    1637.8261   ✓       ✓
19    EDPLQPQQAASVVEK          0.9338      Database    -12.9227    1637.8261   ✓       ✓
20    EDPLQPQQAASVVEK          0.9338      Database    -12.9436    1637.8261   ✓       ✓
21    EDPLQPQQAASVVEK          0.9338      Database    -13.2095    1637.8261   ✓       ✓
22    EDPLQPQQAASVVEK          0.9338      Database    -13.2648    1637.8261   ✓       ✓
23    EDPLQPQQAASVVEK          0.9338      Database    -13.4791    1637.8261   ✓       ✓
24    EDPLQPQQAASVVEK          0.9338      Database    -13.5344    1637.8261   ✓       ✓
25    EDPLQPQQAASVVEK          0.9338      Database    -14.0316    1637.8261   ✓       ✓
26    EDPLQPQQAASVVEK          0.9338      Database    -14.2000    1637.8261   ✓       ✓
27    EDPLQPQQAASVVEK          0.9338      Database    -14.3012    1637.8261   ✓       ✓
28    EDPLQPQQAASVVEK          0.9338      Database    -14.4612    1637.8261   ✓       ✓
29    EDPLQPQQAASVVEK          0.9338      Database    -14.4696    1637.8261   ✓       ✓
30    EDPLQPQQAASVVEK          0.9338      Database    -14.5910    1637.8261   ✓       ✓
31    EDPLQPQQAASVVEK          0.9338      Database    -14.7308    1637.8261   ✓       ✓
32    EDPLQPQQAASVVEK          0.9338      Database    -14.8606    1637.8261   ✓       ✓
33    EDPLQPQQAASVVEK          0.9338      Database    -14.9632    1637.8261   ✓       ✓
34    EDPLQPQQAASVVEK          0.9338      Database    -15.5630    1637.8261   ✓       ✓
35    EDPLQPQQAASVVEK          0.9338      Database    -15.7007    1637.8261   ✓       ✓
36    EDPLQPQQAASVVEK          0.9338      Database    -15.7674    1637.8261   ✓       ✓
37    EDPLQPQQAASVVEK          0.9338      Database    -15.8326    1637.8261   ✓       ✓
38    EDPLQPQQAASVVEK          0.9338      Database    -15.9703    1637.8261   ✓       ✓
39    EDPLQPQQAASVVEK          0.9338      Database    -16.0370    1637.8261   ✓       ✓
40    EDPLQPQQAASVVEK          0.9338      Database    -16.2111    1637.8261   ✓       ✓
41    EDPLQPQQAASVVEK          0.9338      Database    -16.4174    1637.8261   ✓       ✓
42    EDPLQPQQAASVVEK          0.9338      Database    -16.4807    1637.8261   ✓       ✓
43    EDPLQPQQAASVVEK          0.9338      Database    -17.2429    1637.8261   ✓       ✓
44    EDPLQPQQAASVVEK          0.9338      Database    -17.2570    1637.8261   ✓       ✓
45    EDPLQPQQAASVVEK          0.9338      Database    -17.3714    1637.8261   ✓       ✓
46    EDPLQPQQAASVVEK          0.9338      Database    -17.3716    1637.8261   ✓       ✓
47    EDPLQPQQAASVVEK          0.9338      Database    -17.4717    1637.8261   ✓       ✓
48    EDPLQPQQAASVVEK          0.9338      Database    -17.5051    1637.8261   ✓       ✓
49    EDPLQPQQAASVVEK          0.9338      Database    -17.5125    1637.8261   ✓       ✓
50    EDPLQPQQAASVVEK          0.9338      Database    -17.5266    1637.8261   ✓       ✓
51    EDPLQPQQAASVVEK          0.9338      Database    -17.6410    1637.8261   ✓       ✓
52    EDPLQPQQAASVVEK          0.9338      Database    -17.6412    1637.8261   ✓       ✓
53    EDPLQPQQAASVVEK          0.9338      Database    -17.7413    1637.8261   ✓       ✓
54    EDPLQPQQAASVVEK          0.9338      Database    -17.7747    1637.8261   ✓       ✓
55    EDPLQPQQAASVVEK          0.9338      Database    -17.8782    1637.8261   ✓       ✓
56    EDPLQPQQAASVVEK          0.9338      Database    -17.8876    1637.8261   ✓       ✓
57    EDPLQPQQAASVVEK          0.9338      Database    -17.9085    1637.8261   ✓       ✓
58    EDPLQPQQAASVVEK          0.9338      Database    -18.1478    1637.8261   ✓       ✓
59    EDPLQPQQAASVVEK          0.9338      Database    -18.1572    1637.8261   ✓       ✓
60    EDPLQPQQAASVVEK          0.9338      Database    -18.1781    1637.8261   ✓       ✓
61    EDPLQPQQAASVVEK          0.9338      Database    -18.4440    1637.8261   ✓       ✓
62    EDPLQPQQAASVVEK          0.9338      Database    -18.4992    1637.8261   ✓       ✓
63    EDPLQPQQAASVVEK          0.9338      Database    -18.5006    1637.8261   ✓       ✓
64    EDPLQPQQAASVVEK          0.9338      Database    -18.6201    1637.8261   ✓       ✓
65    EDPLQPQQAASVVEK          0.9338      Database    -18.6429    1637.8261   ✓       ✓
66    EDPLQPQQAASVVEK          0.9338      Database    -18.7136    1637.8261   ✓       ✓
67    EDPLQPQQAASVVEK          0.9338      Database    -18.7688    1637.8261   ✓       ✓
68    EDPLQPQQAASVVEK          0.9338      Database    -18.7702    1637.8261   ✓       ✓
69    EDPLQPQQAASVVEK          0.9338      Database    -18.8897    1637.8261   ✓       ✓
70    EDPLQPQQAASVVEK          0.9338      Database    -18.8944    1637.8261   ✓       ✓
71    EDPLQPQQAASVVEK          0.9338      Database    -18.9125    1637.8261   ✓       ✓
72    EDPLQPQQAASVVEK          0.9338      Database    -19.0179    1637.8261   ✓       ✓
73    EDPLQPQQAASVVEK          0.9338      Database    -19.0854    1637.8261   ✓       ✓
74    EDPLQPQQAASVVEK          0.9338      Database    -19.1640    1637.8261   ✓       ✓
75    EDPLQPQQAASVVEK          0.9338      Database    -19.2166    1637.8261   ✓       ✓
76    EDPLQPQQAASVVEK          0.9338      Database    -19.2412    1637.8261   ✓       ✓
77    EDPLQPQQAASVVEK          0.9338      Database    -19.2506    1637.8261   ✓       ✓
78    EDPLQPQQAASVVEK          0.9338      Database    -19.2660    1637.8261   ✓       ✓
79    EDPLQPQQAASVVEK          0.9338      Database    -19.2715    1637.8261   ✓       ✓
80    EDPLQPQQAASVVEK          0.9338      Database    -19.2874    1637.8261   ✓       ✓
81    EDPLQPQQAASVVEK          0.9338      Database    -19.3550    1637.8261   ✓       ✓
82    EDPLQPQQAASVVEK          0.9338      Database    -19.4862    1637.8261   ✓       ✓
83    EDPLQPQQAASVVEK          0.9338      Database    -19.5108    1637.8261   ✓       ✓
84    EDPLQPQQAASVVEK          0.9338      Database    -19.5202    1637.8261   ✓       ✓
85    EDPLQPQQAASVVEK          0.9338      Database    -19.5356    1637.8261   ✓       ✓
86    EDPLQPQQAASVVEK          0.9338      Database    -19.5411    1637.8261   ✓       ✓
87    EDPLQPQQAASVVEK          0.9338      Database    -19.6956    1637.8261   ✓       ✓
88    EDPLQPQQAASVVEK          0.9338      Database    -19.8070    1637.8261   ✓       ✓
89    EDPLQPQQAASVVEK          0.9338      Database    -19.8254    1637.8261   ✓       ✓
90    EDPLQPQQAASVVEK          0.9338      Database    -19.8623    1637.8261   ✓       ✓
91    EDPLQPQQAASVVEK          0.9338      Database    -19.8822    1637.8261   ✓       ✓
92    EDPLQPQQAASVVEK          0.9338      Database    -19.9652    1637.8261   ✓       ✓
93    EDPLQPQQAASVVEK          0.9338      Database    -20.0766    1637.8261   ✓       ✓
94    EDPLQPQQAASVVEK          0.9338      Database    -20.0950    1637.8261   ✓       ✓
95    EDPLQPQQAASVVEK          0.9338      Database    -20.1319    1637.8261   ✓       ✓
96    EDPLQPQQAASVVEK          0.9338      Database    -20.1518    1637.8261   ✓       ✓
97    EDPLQPQQAASVVEK          0.9338      Database    -20.1977    1637.8261   ✓       ✓
98    EDPLQPQQAASVVEK          0.9338      Database    -20.3950    1637.8261   ✓       ✓
99    EDPLQPQQAASVVEK          0.9338      Database    -20.6291    1637.8261   ✓       ✓
100   EDPLQPQQAASVVEK          0.9338      Database    -20.6646    1637.8261   ✓       ✓
101   EDPLQPQQAASVVEK          0.9338      Database    -20.7974    1637.8261   ✓       ✓
102   EDPLQPQQAASVVEK          0.9338      Database    -20.8986    1637.8261   ✓       ✓
103   EDPLQPQQAASVVEK          0.9338      Database    -20.9351    1637.8261   ✓       ✓
104   EDPLQPQQAASVVEK          0.9338      Database    -21.0018    1637.8261   ✓       ✓
105   EDPLQPQQAASVVEK          0.9338      Database    -21.0161    1637.8261   ✓       ✓
106   EDPLQPQQAASVVEK          0.9338      Database    -21.0255    1637.8261   ✓       ✓
107   EDPLQPQQAASVVEK          0.9338      Database    -21.0464    1637.8261   ✓       ✓
108   EDPLQPQQAASVVEK          0.9338      Database    -21.0586    1637.8261   ✓       ✓
109   EDPLQPQQAASVVEK          0.9338      Database    -21.0670    1637.8261   ✓       ✓
110   EDPLQPQQAASVVEK          0.9338      Database    -21.1884    1637.8261   ✓       ✓
111   EDPLQPQQAASVVEK          0.9338      Database    -21.2047    1637.8261   ✓       ✓
112   EDPLQPQQAASVVEK          0.9338      Database    -21.2714    1637.8261   ✓       ✓
113   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -8.3258     1637.8261   ✓       
114   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -8.5954     1637.8261   ✓       
115   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -13.5602    1637.8261   ✓       
116   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -13.8298    1637.8261   ✓       
117   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -14.9232    1637.8261   ✓       
118   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -15.1928    1637.8261   ✓       
119   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -16.6982    1637.8261   ✓       
120   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -16.9678    1637.8261   ✓       
121   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -19.7552    1637.8261   ✓       
122   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.0248    1637.8261   ✓       
123   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.1577    1637.8261   ✓       
124   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.3764    1637.8261   ✓       
125   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.3858    1637.8261   ✓       
126   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.4067    1637.8261   ✓       
127   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.4273    1637.8261   ✓       
128   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.6460    1637.8261   ✓       
129   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.6554    1637.8261   ✓       
130   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.6763    1637.8261   ✓       
131   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -20.9422    1637.8261   ✓       
132   EN+0.984PLQPQQAASVVEK    0.5513      Prosit      -21.2118    1637.8261   ✓       
133   QDPLQ+0.984PQQAASVVEK    0.5462      Prosit      -20.4433    1637.8261   ✓       
134   QDPLQ+0.984PQQAASVVEK    0.5462      Prosit      -20.7129    1637.8261   ✓       
135   QDPLQPQ+0.984QAASVVEK    0.5462      Prosit      -22.4003    1637.8261   ✓       
136   QDPLQPQ+0.984QAASVVEK    0.5462      Prosit      -22.6699    1637.8261   ✓       
137   QDPLQPQQ+0.984AASVVEK    0.5462      Prosit      -23.2813    1637.8261   ✓       
138   QDPLQPQQ+0.984AASVVEK    0.5462      Prosit      -23.5509    1637.8261   ✓       
139   DEPLQPQQAASVVEK          0.5426      Prosit      -23.7181    1637.8261   ✓       
140   DEPLQPQQAASVVEK          0.5426      Prosit      -23.9877    1637.8261   ✓       
141   +42.011DPSLQPQQAASVVEK   0.5369      Prosit      -22.4784    1637.8261   ✓       
142   +42.011SDPLQPQQAASVVEK   0.5283      Prosit      -15.1273    1637.8261   ✓       
143   +42.011SDPLQPQQAASVVEK   0.5283      Prosit      -15.3969    1637.8261   ✓       
144   +42.011SDPLQPQQAASVVEK   0.5283      Prosit      -21.7248    1637.8261   ✓       
145   +42.011SDPLQPQQAASVVEK   0.5283      Prosit      -21.9944    1637.8261   ✓       
146   +42.011SDPLQPQQAASVVEK   0.5283      Prosit      -23.4997    1637.8261   ✓       
147   +42.011SDPLQPQQAASVVEK   0.5283      Prosit      -23.7693    1637.8261   ✓       
148   +42.011DSPLQPQQAASVVEK   0.5191      Prosit      -20.2943    1637.8261   ✓       
149   +42.011DSPLQPQQAASVVEK   0.5191      Prosit      -21.7162    1637.8261   ✓       
150   +42.011DSPLQPQQAASVVEK   0.5191      Prosit      -21.9857    1637.8261   ✓       
151   +42.011DSPLQPQQAASVVEK   0.5191      Prosit      -22.4889    1637.8261   ✓       
152   +42.011DSPLQPQQAASVVEK   0.5191      Prosit      -22.7585    1637.8261   ✓       
153   Q+0.984N+0.984PLQPQQAASVVEK0.5138      Prosit      -14.7143    1637.8261   ✓       
154   Q+0.984N+0.984PLQPQQAASVVEK0.5138      Prosit      -14.9839    1637.8261   ✓       
155   Q+0.984N+0.984PLQPQQAASVVEK0.5138      Prosit      -21.3118    1637.8261   ✓       
156   Q+0.984N+0.984PLQPQQAASVVEK0.5138      Prosit      -21.5813    1637.8261   ✓       
157   Q+0.984N+0.984PLQPQQAASVVEK0.5138      Prosit      -23.0867    1637.8261   ✓       
158   Q+0.984N+0.984PLQPQQAASVVEK0.5138      Prosit      -23.3563    1637.8261   ✓       
159   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -11.1843    1637.8261   ✓       
160   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -11.4539    1637.8261   ✓       
161   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -17.7818    1637.8261   ✓       
162   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -18.0514    1637.8261   ✓       
163   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -19.5567    1637.8261   ✓       
164   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -19.8263    1637.8261   ✓       
165   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -21.2366    1637.8261   ✓       
166   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -21.5062    1637.8261   ✓       
167   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -22.6138    1637.8261   ✓       
168   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -22.8834    1637.8261   ✓       
169   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.2349    1637.8261   ✓       
170   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.2443    1637.8261   ✓       
171   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.2652    1637.8261   ✓       
172   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.5045    1637.8261   ✓       
173   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.5139    1637.8261   ✓       
174   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.5348    1637.8261   ✓       
175   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.8007    1637.8261   ✓       
176   Q+0.984DPLQPQQAASVVQ+0.984K0.5075      Prosit      -23.8560    1637.8261   ✓       
177   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -12.5285    1637.8261   ✓       
178   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -12.7980    1637.8261   ✓       
179   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -17.7629    1637.8261   ✓       
180   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -18.0325    1637.8261   ✓       
181   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -19.1259    1637.8261   ✓       
182   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -19.3955    1637.8261   ✓       
183   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -20.9008    1637.8261   ✓       
184   EN+0.984PLQPQQAASVVQ+0.984K0.5067      Prosit      -21.1704    1637.8261   ✓       
185   Q+0.984DPLQPQKAASVVEK    0.5046      Prosit      -23.0019    1637.8625   ✓       
186   Q+0.984DPLQPQKAASVVEK    0.5046      Prosit      -23.2715    1637.8625   ✓       
187   DDPLQPQQAASVLEK          0.5037      Prosit      -22.6064    1637.8261   ✓       
188   DDPLQPQQAASVLEK          0.5037      Prosit      -22.8760    1637.8261   ✓       
189   EDPLKPQQAASVVEK          0.4958      Prosit      -13.4228    1637.8625   ✓       
190   EDPLKPQQAASVVEK          0.4958      Prosit      -13.6923    1637.8625   ✓       
191   EDPLKPQQAASVVEK          0.4958      Prosit      -18.6572    1637.8625   ✓       
192   EDPLKPQQAASVVEK          0.4958      Prosit      -18.9268    1637.8625   ✓       
193   EDPLKPQQAASVVEK          0.4958      Prosit      -20.0202    1637.8625   ✓       
194   EDPLKPQQAASVVEK          0.4958      Prosit      -20.2898    1637.8625   ✓       
195   EN+0.984PLKPQQAASVVEK    0.4944      Prosit      -21.1554    1637.8625   ✓       
196   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -4.7958     1637.8261   ✓       
197   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -5.0654     1637.8261   ✓       
198   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -10.0303    1637.8261   ✓       
199   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -10.2999    1637.8261   ✓       
200   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -11.3933    1637.8261   ✓       
201   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -11.6629    1637.8261   ✓       
202   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -13.1682    1637.8261   ✓       
203   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -13.4378    1637.8261   ✓       
204   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -14.8481    1637.8261   ✓       
205   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -15.1177    1637.8261   ✓       
206   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.2253    1637.8261   ✓       
207   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.4949    1637.8261   ✓       
208   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.6277    1637.8261   ✓       
209   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.8464    1637.8261   ✓       
210   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.8558    1637.8261   ✓       
211   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.8767    1637.8261   ✓       
212   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -16.8973    1637.8261   ✓       
213   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.1160    1637.8261   ✓       
214   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.1254    1637.8261   ✓       
215   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.1463    1637.8261   ✓       
216   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.4122    1637.8261   ✓       
217   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.4675    1637.8261   ✓       
218   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.6818    1637.8261   ✓       
219   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -17.7371    1637.8261   ✓       
220   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -18.2343    1637.8261   ✓       
221   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -18.4027    1637.8261   ✓       
222   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -18.5039    1637.8261   ✓       
223   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -18.6722    1637.8261   ✓       
224   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -18.7937    1637.8261   ✓       
225   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -19.0632    1637.8261   ✓       
226   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -19.1659    1637.8261   ✓       
227   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -19.7657    1637.8261   ✓       
228   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -19.9034    1637.8261   ✓       
229   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -19.9700    1637.8261   ✓       
230   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -20.0353    1637.8261   ✓       
231   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -20.1730    1637.8261   ✓       
232   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -20.2396    1637.8261   ✓       
233   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -20.4137    1637.8261   ✓       
234   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -20.6201    1637.8261   ✓       
235   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -20.6833    1637.8261   ✓       
236   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -23.2881    1637.8261   ✓       
237   EDPLQPQQAASVVQ+0.984K    0.4940      Prosit      -23.5577    1637.8261   ✓       
238   EDPLQ+0.984PQQAASVVQK    0.4940      Prosit      -20.1588    1637.8261   ✓       
239   EDPLQ+0.984PQQAASVVQK    0.4940      Prosit      -20.4284    1637.8261   ✓       
240   EDPLQPQKAASVVEK          0.4919      Prosit      -16.6134    1637.8625   ✓       
241   EDPLQPQKAASVVEK          0.4919      Prosit      -16.8830    1637.8625   ✓       
242   Q+0.984DPLKPQQAASVVEK    0.4918      Prosit      -19.8113    1637.8625   ✓       
243   Q+0.984DPLKPQQAASVVEK    0.4918      Prosit      -20.0809    1637.8625   ✓       
244   EDPLQPKQAASVVEK          0.4903      Prosit      -15.6366    1637.8625   ✓       
245   EDPLQPKQAASVVEK          0.4903      Prosit      -15.9062    1637.8625   ✓       
246   EDPLQPKQAASVVEK          0.4903      Prosit      -20.8710    1637.8625   ✓       
247   EDPLQPKQAASVVEK          0.4903      Prosit      -21.1406    1637.8625   ✓       
248   Q+0.984DPLQPKQAASVVEK    0.4894      Prosit      -22.0251    1637.8625   ✓       
249   Q+0.984DPLQPKQAASVVEK    0.4894      Prosit      -22.2947    1637.8625   ✓       
250   Q+0.984N+0.984PLQPQQAASVVQ+0.984K0.4886      Prosit      -18.9170    1637.8261   ✓       
251   Q+0.984N+0.984PLQPQQAASVVQ+0.984K0.4886      Prosit      -19.1866    1637.8261   ✓       
252   EDPLQPKQAASVVQ+0.984K    0.4722      Prosit      -19.8392    1637.8625   ✓       
253   EDPLQPKQAASVVQ+0.984K    0.4722      Prosit      -20.1088    1637.8625   ✓       
254   Q+0.984DPLQPQQAASVVQ+0.984Q0.4716      Prosit      -23.6386    1637.7897   ✓       
255   Q+0.984DPLQPQQAASVVQ+0.984Q0.4716      Prosit      -23.9082    1637.7897   ✓       
256   EDPLQPQKAASVVQ+0.984K    0.4642      Prosit      -20.8161    1637.8625   ✓       
257   EDPLQPQKAASVVQ+0.984K    0.4642      Prosit      -21.0856    1637.8625   ✓       
258   EDPLKPQQAASVVQ+0.984K    0.4614      Prosit      -17.6254    1637.8625   ✓       
259   EDPLKPQQAASVVQ+0.984K    0.4614      Prosit      -17.8950    1637.8625   ✓       
260   EDPLQPQQAASVVQ+0.984Q    0.4533      Prosit      -17.2501    1637.7897   ✓       
261   EDPLQPQQAASVVQ+0.984Q    0.4533      Prosit      -17.5197    1637.7897   ✓       
262   +42.011DPLQPQQAASWVEK    0.4518      Prosit      -23.0368    1637.8049   ✓       
263   +42.011DPLQPQQAASWVEK    0.4518      Prosit      -23.3064    1637.8049   ✓       
264   EN+0.984PLQPQQAASVVEQ    0.4445      Prosit      -20.7800    1637.7897   ✓       
265   EN+0.984PLQPQQAASVVEQ    0.4445      Prosit      -21.0496    1637.7897   ✓       
266   Q+0.984DPLQPQQAASVVEQ    0.4293      Prosit      -19.4359    1637.7897   ✓       
267   Q+0.984DPLQPQQAASVVEQ    0.4293      Prosit      -19.7055    1637.7897   ✓       
268   EDPLQPQQAASVVEQ          0.4224      Prosit      -13.0474    1637.7897   ✓       
269   EDPLQPQQAASVVEQ          0.4224      Prosit      -13.3170    1637.7897   ✓       
270   EDPLQPQQAASVVEQ          0.4224      Prosit      -18.2818    1637.7897   ✓       
271   EDPLQPQQAASVVEQ          0.4224      Prosit      -18.5514    1637.7897   ✓       
272   EDPLQPQQAASVVEQ          0.4224      Prosit      -19.6449    1637.7897   ✓       
273   EDPLQPQQAASVVEQ          0.4224      Prosit      -19.9145    1637.7897   ✓       
274   Q+0.984DPLQPQQAASVVEK    -1.0000     Failed      -6.9817     1637.8261   ✓       
275   Q+0.984DPLQPQQAASVVEK    -1.0000     Failed      -7.2512     1637.8261   ✓       
276   +42.011DPLQPQQAASVVEK    -1.0000     NotChecked  -7.8557     1550.7940   ✗       
