================================================================================
Spectrum 237
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 520.9005
Precursor charge: 3+
Ground truth: SGC+57.021NHPDIDVQYR
Ground truth (normalized): SGC+57.021NHPDIDVQYR

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 448
Used for reranking: 448

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 448 (44.8%)
Database matches: 346 (34.6%)
Prosit predictions: 57 (5.7%)
Failed: 45 (4.5%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.7594
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
18    SGC+57.021NHPDLDVQYR     0.7594      Database    -7.6412     1559.6787   ✓       ✓
19    SGC+57.021NHPDLDVQYR     0.7594      Database    -7.6907     1559.6787   ✓       ✓
20    SGC+57.021NHPDLDVQYR     0.7594      Database    -7.7519     1559.6787   ✓       ✓
21    SGC+57.021NHPDLDVQYR     0.7594      Database    -7.9016     1559.6787   ✓       ✓
22    SGC+57.021NHPDLDVQYR     0.7594      Database    -7.9977     1559.6787   ✓       ✓
23    SGC+57.021NHPDLDVQYR     0.7594      Database    -8.0589     1559.6787   ✓       ✓
24    SGC+57.021NHPDLDVQYR     0.7594      Database    -8.0968     1559.6787   ✓       ✓
25    SGC+57.021NHPDLDVQYR     0.7594      Database    -8.4038     1559.6787   ✓       ✓
26    SGC+57.021NHPDLDVQYR     0.7594      Database    -8.4534     1559.6787   ✓       ✓
27    SGC+57.021NHPDLDVQYR     0.7594      Database    -8.5146     1559.6787   ✓       ✓
28    SGC+57.021NHPDLDVQYR     0.7594      Database    -8.8595     1559.6787   ✓       ✓
29    SGC+57.021NHPDLDVQYR     0.7594      Database    -9.3641     1559.6787   ✓       ✓
30    SGC+57.021NHPDLDVQYR     0.7594      Database    -9.7702     1559.6787   ✓       ✓
31    SGC+57.021NHPDLDVQYR     0.7594      Database    -9.8198     1559.6787   ✓       ✓
32    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.1267    1559.6787   ✓       ✓
33    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.2258    1559.6787   ✓       ✓
34    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.5328    1559.6787   ✓       ✓
35    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.5824    1559.6787   ✓       ✓
36    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.7693    1559.6787   ✓       ✓
37    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.8304    1559.6787   ✓       ✓
38    SGC+57.021NHPDLDVQYR     0.7594      Database    -10.9885    1559.6787   ✓       ✓
39    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.1753    1559.6787   ✓       ✓
40    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.2249    1559.6787   ✓       ✓
41    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.2861    1559.6787   ✓       ✓
42    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.5319    1559.6787   ✓       ✓
43    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.5931    1559.6787   ✓       ✓
44    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.6310    1559.6787   ✓       ✓
45    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.9380    1559.6787   ✓       ✓
46    SGC+57.021NHPDLDVQYR     0.7594      Database    -11.9876    1559.6787   ✓       ✓
47    SGC+57.021NHPDLDVQYR     0.7594      Database    -12.0488    1559.6787   ✓       ✓
48    SGC+57.021NHPDLDVQYR     0.7594      Database    -12.3937    1559.6787   ✓       ✓
49    SGC+57.021NHPDLDVQYR     0.7594      Database    -12.8983    1559.6787   ✓       ✓
50    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.3044    1559.6787   ✓       ✓
51    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.3540    1559.6787   ✓       ✓
52    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.5113    1559.6787   ✓       ✓
53    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.6609    1559.6787   ✓       ✓
54    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.7600    1559.6787   ✓       ✓
55    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.9173    1559.6787   ✓       ✓
56    SGC+57.021NHPDLDVQYR     0.7594      Database    -13.9669    1559.6787   ✓       ✓
57    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.0670    1559.6787   ✓       ✓
58    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.1166    1559.6787   ✓       ✓
59    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.2739    1559.6787   ✓       ✓
60    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.2962    1559.6787   ✓       ✓
61    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.3730    1559.6787   ✓       ✓
62    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.5227    1559.6787   ✓       ✓
63    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.5720    1559.6787   ✓       ✓
64    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.6048    1559.6787   ✓       ✓
65    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.6800    1559.6787   ✓       ✓
66    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.7296    1559.6787   ✓       ✓
67    SGC+57.021NHPDLDVQYR     0.7594      Database    -14.7519    1559.6787   ✓       ✓
68    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.0277    1559.6787   ✓       ✓
69    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.0588    1559.6787   ✓       ✓
70    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.0605    1559.6787   ✓       ✓
71    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.1357    1559.6787   ✓       ✓
72    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.3347    1559.6787   ✓       ✓
73    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.3674    1559.6787   ✓       ✓
74    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.5145    1559.6787   ✓       ✓
75    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.7904    1559.6787   ✓       ✓
76    SGC+57.021NHPDLDVQYR     0.7594      Database    -15.8231    1559.6787   ✓       ✓
77    SGC+57.021NHPDLDVQYR     0.7594      Database    -16.4252    1559.6787   ✓       ✓
78    SGC+57.021NHPDLDVQYR     0.7594      Database    -16.7011    1559.6787   ✓       ✓
79    SGC+57.021NHPDLDVQYR     0.7594      Database    -16.7338    1559.6787   ✓       ✓
80    SGC+57.021NHPDLDVQYR     0.7594      Database    -16.8809    1559.6787   ✓       ✓
81    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.0454    1559.6787   ✓       ✓
82    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.0643    1559.6787   ✓       ✓
83    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.1567    1559.6787   ✓       ✓
84    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.1879    1559.6787   ✓       ✓
85    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.1895    1559.6787   ✓       ✓
86    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.2248    1559.6787   ✓       ✓
87    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.2874    1559.6787   ✓       ✓
88    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.4515    1559.6787   ✓       ✓
89    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.4637    1559.6787   ✓       ✓
90    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.4964    1559.6787   ✓       ✓
91    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.5011    1559.6787   ✓       ✓
92    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.5200    1559.6787   ✓       ✓
93    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.6435    1559.6787   ✓       ✓
94    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.6805    1559.6787   ✓       ✓
95    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.7431    1559.6787   ✓       ✓
96    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.8081    1559.6787   ✓       ✓
97    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.8270    1559.6787   ✓       ✓
98    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.8304    1559.6787   ✓       ✓
99    SGC+57.021NHPDLDVQYR     0.7594      Database    -17.9072    1559.6787   ✓       ✓
100   SGC+57.021NHPDLDVQYR     0.7594      Database    -17.9194    1559.6787   ✓       ✓
101   SGC+57.021NHPDLDVQYR     0.7594      Database    -17.9521    1559.6787   ✓       ✓
102   SGC+57.021NHPDLDVQYR     0.7594      Database    -17.9875    1559.6787   ✓       ✓
103   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.0501    1559.6787   ✓       ✓
104   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.1062    1559.6787   ✓       ✓
105   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.1390    1559.6787   ✓       ✓
106   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.2142    1559.6787   ✓       ✓
107   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.2638    1559.6787   ✓       ✓
108   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.2827    1559.6787   ✓       ✓
109   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.2861    1559.6787   ✓       ✓
110   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.3548    1559.6787   ✓       ✓
111   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.4432    1559.6787   ✓       ✓
112   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.5057    1559.6787   ✓       ✓
113   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.5619    1559.6787   ✓       ✓
114   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.5930    1559.6787   ✓       ✓
115   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.5946    1559.6787   ✓       ✓
116   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.6699    1559.6787   ✓       ✓
117   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.8105    1559.6787   ✓       ✓
118   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.8689    1559.6787   ✓       ✓
119   SGC+57.021NHPDLDVQYR     0.7594      Database    -18.9016    1559.6787   ✓       ✓
120   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.0487    1559.6787   ✓       ✓
121   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.0969    1559.6787   ✓       ✓
122   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.1579    1559.6787   ✓       ✓
123   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.3246    1559.6787   ✓       ✓
124   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.3573    1559.6787   ✓       ✓
125   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.4164    1559.6787   ✓       ✓
126   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.5526    1559.6787   ✓       ✓
127   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.6136    1559.6787   ✓       ✓
128   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.6480    1559.6787   ✓       ✓
129   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.8595    1559.6787   ✓       ✓
130   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.8721    1559.6787   ✓       ✓
131   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.9194    1559.6787   ✓       ✓
132   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.9206    1559.6787   ✓       ✓
133   SGC+57.021NHPDLDVQYR     0.7594      Database    -19.9594    1559.6787   ✓       ✓
134   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.0652    1559.6787   ✓       ✓
135   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.1036    1559.6787   ✓       ✓
136   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.1791    1559.6787   ✓       ✓
137   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.2352    1559.6787   ✓       ✓
138   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.2680    1559.6787   ✓       ✓
139   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.3152    1559.6787   ✓       ✓
140   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.3751    1559.6787   ✓       ✓
141   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.3762    1559.6787   ✓       ✓
142   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.4106    1559.6787   ✓       ✓
143   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.4151    1559.6787   ✓       ✓
144   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.4838    1559.6787   ✓       ✓
145   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.5112    1559.6787   ✓       ✓
146   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.5208    1559.6787   ✓       ✓
147   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.5693    1559.6787   ✓       ✓
148   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.5724    1559.6787   ✓       ✓
149   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.5985    1559.6787   ✓       ✓
150   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.6347    1559.6787   ✓       ✓
151   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.6821    1559.6787   ✓       ✓
152   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.6909    1559.6787   ✓       ✓
153   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.7220    1559.6787   ✓       ✓
154   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.7237    1559.6787   ✓       ✓
155   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.7590    1559.6787   ✓       ✓
156   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.8198    1559.6787   ✓       ✓
157   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.8216    1559.6787   ✓       ✓
158   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.8248    1559.6787   ✓       ✓
159   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.8278    1559.6787   ✓       ✓
160   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.8663    1559.6787   ✓       ✓
161   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.8810    1559.6787   ✓       ✓
162   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.9173    1559.6787   ✓       ✓
163   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.9395    1559.6787   ✓       ✓
164   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.9669    1559.6787   ✓       ✓
165   SGC+57.021NHPDLDVQYR     0.7594      Database    -20.9979    1559.6787   ✓       ✓
166   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.0250    1559.6787   ✓       ✓
167   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.0280    1559.6787   ✓       ✓
168   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.0306    1559.6787   ✓       ✓
169   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.0542    1559.6787   ✓       ✓
170   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.1377    1559.6787   ✓       ✓
171   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.1777    1559.6787   ✓       ✓
172   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.1931    1559.6787   ✓       ✓
173   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2147    1559.6787   ✓       ✓
174   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2259    1559.6787   ✓       ✓
175   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2259    1559.6787   ✓       ✓
176   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2738    1559.6787   ✓       ✓
177   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2755    1559.6787   ✓       ✓
178   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2773    1559.6787   ✓       ✓
179   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2805    1559.6787   ✓       ✓
180   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2835    1559.6787   ✓       ✓
181   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.2869    1559.6787   ✓       ✓
182   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.3319    1559.6787   ✓       ✓
183   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.3350    1559.6787   ✓       ✓
184   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.3366    1559.6787   ✓       ✓
185   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.3612    1559.6787   ✓       ✓
186   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.3729    1559.6787   ✓       ✓
187   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.4536    1559.6787   ✓       ✓
188   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.4863    1559.6787   ✓       ✓
189   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.5018    1559.6787   ✓       ✓
190   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.5217    1559.6787   ✓       ✓
191   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.5824    1559.6787   ✓       ✓
192   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.5842    1559.6787   ✓       ✓
193   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.5875    1559.6787   ✓       ✓
194   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.6436    1559.6787   ✓       ✓
195   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.6488    1559.6787   ✓       ✓
196   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.6799    1559.6787   ✓       ✓
197   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.6815    1559.6787   ✓       ✓
198   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.6816    1559.6787   ✓       ✓
199   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.7295    1559.6787   ✓       ✓
200   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.7360    1559.6787   ✓       ✓
201   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.7426    1559.6787   ✓       ✓
202   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.7770    1559.6787   ✓       ✓
203   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.7876    1559.6787   ✓       ✓
204   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.7907    1559.6787   ✓       ✓
205   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.8169    1559.6787   ✓       ✓
206   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.8391    1559.6787   ✓       ✓
207   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.8890    1559.6787   ✓       ✓
208   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.9558    1559.6787   ✓       ✓
209   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.9575    1559.6787   ✓       ✓
210   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.9774    1559.6787   ✓       ✓
211   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.9885    1559.6787   ✓       ✓
212   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.9886    1559.6787   ✓       ✓
213   SGC+57.021NHPDLDVQYR     0.7594      Database    -21.9987    1559.6787   ✓       ✓
214   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.0381    1559.6787   ✓       ✓
215   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.0399    1559.6787   ✓       ✓
216   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.0431    1559.6787   ✓       ✓
217   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.0484    1559.6787   ✓       ✓
218   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.0496    1559.6787   ✓       ✓
219   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.0993    1559.6787   ✓       ✓
220   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.1307    1559.6787   ✓       ✓
221   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.1356    1559.6787   ✓       ✓
222   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.1917    1559.6787   ✓       ✓
223   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.1942    1559.6787   ✓       ✓
224   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.2327    1559.6787   ✓       ✓
225   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.2644    1559.6787   ✓       ✓
226   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.2948    1559.6787   ✓       ✓
227   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.3447    1559.6787   ✓       ✓
228   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.4114    1559.6787   ✓       ✓
229   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.4442    1559.6787   ✓       ✓
230   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.4442    1559.6787   ✓       ✓
231   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.4543    1559.6787   ✓       ✓
232   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.4987    1559.6787   ✓       ✓
233   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.5041    1559.6787   ✓       ✓
234   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.5053    1559.6787   ✓       ✓
235   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.5396    1559.6787   ✓       ✓
236   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.5864    1559.6787   ✓       ✓
237   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.6018    1559.6787   ✓       ✓
238   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.6311    1559.6787   ✓       ✓
239   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.6402    1559.6787   ✓       ✓
240   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.6499    1559.6787   ✓       ✓
241   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.6921    1559.6787   ✓       ✓
242   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.6983    1559.6787   ✓       ✓
243   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.7201    1559.6787   ✓       ✓
244   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.7613    1559.6787   ✓       ✓
245   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.8111    1559.6787   ✓       ✓
246   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.8326    1559.6787   ✓       ✓
247   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.8799    1559.6787   ✓       ✓
248   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.9488    1559.6787   ✓       ✓
249   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.9506    1559.6787   ✓       ✓
250   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.9538    1559.6787   ✓       ✓
251   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.9544    1559.6787   ✓       ✓
252   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.9568    1559.6787   ✓       ✓
253   SGC+57.021NHPDLDVQYR     0.7594      Database    -22.9953    1559.6787   ✓       ✓
254   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.0463    1559.6787   ✓       ✓
255   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.0575    1559.6787   ✓       ✓
256   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.0867    1559.6787   ✓       ✓
257   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.0959    1559.6787   ✓       ✓
258   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.1478    1559.6787   ✓       ✓
259   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.1540    1559.6787   ✓       ✓
260   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.1822    1559.6787   ✓       ✓
261   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.2170    1559.6787   ✓       ✓
262   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.2668    1559.6787   ✓       ✓
263   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.2883    1559.6787   ✓       ✓
264   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.3221    1559.6787   ✓       ✓
265   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.3549    1559.6787   ✓       ✓
266   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.3937    1559.6787   ✓       ✓
267   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.4029    1559.6787   ✓       ✓
268   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.4045    1559.6787   ✓       ✓
269   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.4063    1559.6787   ✓       ✓
270   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.4095    1559.6787   ✓       ✓
271   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.4125    1559.6787   ✓       ✓
272   SGC+57.021NHPDLDVQYR     0.7594      Database    -23.4398    1559.6787   ✓       ✓
