================================================================================
Spectrum 219
================================================================================

Spectrum Information:
--------------------------------------------------------------------------------
Precursor m/z: 699.3229
Precursor charge: 2+
Ground truth: IFDDSPC+57.021PFTAK
Ground truth (normalized): IFDDSPC+57.021PFTAK

Beam Search Results:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 203
Used for reranking: 203

Candidate Statistics:
--------------------------------------------------------------------------------
Total candidates: 1000
Passed mass check: 203 (20.3%)
Database matches: 107 (10.7%)
Prosit predictions: 91 (9.1%)
Failed: 5 (0.5%)

Ground Truth Analysis:
--------------------------------------------------------------------------------
Ground truth found: ✓
Rank in beam search: 1/1000
Rank by similarity: 1/1000
Similarity: 0.8836
Source: Database
Passed mass check: ✓

All 1000 Candidates (sorted by similarity):
------------------------------------------------------------------------------------------------------------------------
Rank  Peptide                  Similarity  Source      BeamScore   Mass        Pass    Correct
84    LFDDSPC+57.021PFTAK      0.8836      Database    -26.0054    1396.6333   ✓       ✓
85    LFDDSPC+57.021PFTAK      0.8836      Database    -26.0256    1396.6333   ✓       ✓
86    LFDDSPC+57.021PFTAK      0.8836      Database    -26.0447    1396.6333   ✓       ✓
87    LFDDSPC+57.021PFTAK      0.8836      Database    -26.0605    1396.6333   ✓       ✓
88    LFDDSPC+57.021PFTAK      0.8836      Database    -26.1546    1396.6333   ✓       ✓
89    LFDDSPC+57.021PFTAK      0.8836      Database    -26.4499    1396.6333   ✓       ✓
90    LFDDSPC+57.021PFTAK      0.8836      Database    -26.5138    1396.6333   ✓       ✓
91    LFDDSPC+57.021PFTAK      0.8836      Database    -26.8120    1396.6333   ✓       ✓
92    LFDDSPC+57.021PFTAK      0.8836      Database    -26.9278    1396.6333   ✓       ✓
93    LFDDSPC+57.021PFTAK      0.8836      Database    -26.9295    1396.6333   ✓       ✓
94    LFDDSPC+57.021PFTAK      0.8836      Database    -27.0590    1396.6333   ✓       ✓
95    LFDDSPC+57.021PFTAK      0.8836      Database    -27.0897    1396.6333   ✓       ✓
96    LFDDSPC+57.021PFTAK      0.8836      Database    -27.1198    1396.6333   ✓       ✓
97    LFDDSPC+57.021PFTAK      0.8836      Database    -27.2998    1396.6333   ✓       ✓
98    LFDDSPC+57.021PFTAK      0.8836      Database    -27.3295    1396.6333   ✓       ✓
99    LFDDSPC+57.021PFTAK      0.8836      Database    -27.3596    1396.6333   ✓       ✓
100   LFDDSPC+57.021PFTAK      0.8836      Database    -27.3659    1396.6333   ✓       ✓
101   LFDDSPC+57.021PFTAK      0.8836      Database    -27.4537    1396.6333   ✓       ✓
102   LFDDSPC+57.021PFTAK      0.8836      Database    -27.5586    1396.6333   ✓       ✓
103   LFDDSPC+57.021PFTAK      0.8836      Database    -27.8851    1396.6333   ✓       ✓
104   LFDDSPC+57.021PFTAK      0.8836      Database    -27.8941    1396.6333   ✓       ✓
105   LFDDSPC+57.021PFTAK      0.8836      Database    -27.9395    1396.6333   ✓       ✓
106   LFDDSPC+57.021PFTAK      0.8836      Database    -27.9629    1396.6333   ✓       ✓
107   LFDDSPC+57.021PFTAK      0.8836      Database    -28.0132    1396.6333   ✓       ✓
108   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -7.4812     1396.6333   ✓       
109   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -11.1319    1396.6333   ✓       
110   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -12.9454    1396.6333   ✓       
111   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -13.7953    1396.6333   ✓       
112   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -16.5961    1396.6333   ✓       
113   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -17.6296    1396.6333   ✓       
114   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -18.9256    1396.6333   ✓       
115   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -19.1654    1396.6333   ✓       
116   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -19.2595    1396.6333   ✓       
117   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -21.2803    1396.6333   ✓       
118   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -21.8249    1396.6333   ✓       
119   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -22.5763    1396.6333   ✓       
120   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -22.8161    1396.6333   ✓       
121   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -23.0938    1396.6333   ✓       
122   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -23.1240    1396.6333   ✓       
123   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -23.9437    1396.6333   ✓       
124   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -24.2280    1396.6333   ✓       
125   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -24.3899    1396.6333   ✓       
126   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -24.6297    1396.6333   ✓       
127   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -25.2397    1396.6333   ✓       
128   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -25.2631    1396.6333   ✓       
129   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -25.4756    1396.6333   ✓       
130   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -25.4795    1396.6333   ✓       
131   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -25.6995    1396.6333   ✓       
132   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -26.2187    1396.6333   ✓       
133   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -26.2277    1396.6333   ✓       
134   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -26.2671    1396.6333   ✓       
135   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -26.7445    1396.6333   ✓       
136   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -26.7746    1396.6333   ✓       
137   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -27.2891    1396.6333   ✓       
138   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -27.6483    1396.6333   ✓       
139   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -27.8787    1396.6333   ✓       
140   LFN+0.984DSPC+57.021PFTAK0.5196      Prosit      -28.0406    1396.6333   ✓       
141   FLDDSPC+57.021PFTAK      0.5175      Prosit      -35.8061    1396.6333   ✓       
142   +42.011AFDDSPC+57.021PFTAK0.5094      Prosit      -33.3312    1396.5969   ✓       
143   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -8.0520     1396.6333   ✓       
144   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -11.7027    1396.6333   ✓       
145   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -13.5163    1396.6333   ✓       
146   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -14.3661    1396.6333   ✓       
147   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -17.1670    1396.6333   ✓       
148   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -18.2004    1396.6333   ✓       
149   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -19.4965    1396.6333   ✓       
150   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -19.7363    1396.6333   ✓       
151   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -19.8304    1396.6333   ✓       
152   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -21.8511    1396.6333   ✓       
153   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -22.3957    1396.6333   ✓       
154   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -23.1472    1396.6333   ✓       
155   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -23.3870    1396.6333   ✓       
156   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -23.6647    1396.6333   ✓       
157   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -23.6948    1396.6333   ✓       
158   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -24.5145    1396.6333   ✓       
159   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -24.7989    1396.6333   ✓       
160   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -24.9301    1396.6333   ✓       
161   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -24.9607    1396.6333   ✓       
162   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -25.2005    1396.6333   ✓       
163   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -25.8106    1396.6333   ✓       
164   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -25.8340    1396.6333   ✓       
165   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -26.0464    1396.6333   ✓       
166   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -26.0504    1396.6333   ✓       
167   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -26.7896    1396.6333   ✓       
168   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -26.7986    1396.6333   ✓       
169   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -26.8379    1396.6333   ✓       
170   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -26.9177    1396.6333   ✓       
171   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -27.3154    1396.6333   ✓       
172   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -27.3455    1396.6333   ✓       
173   LFDN+0.984SPC+57.021PFTAK0.5062      Prosit      -27.8600    1396.6333   ✓       
174   VFEDSPC+57.021PFTAK      0.4983      Prosit      -32.9395    1396.6333   ✓       
175   VFEDSPC+57.021PFTAK      0.4983      Prosit      -36.5902    1396.6333   ✓       
176   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -15.5006    1396.6333   ✓       
177   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -19.1513    1396.6333   ✓       
178   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -20.9649    1396.6333   ✓       
179   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -21.8147    1396.6333   ✓       
180   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -24.6155    1396.6333   ✓       
181   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -25.6490    1396.6333   ✓       
182   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -26.9451    1396.6333   ✓       
183   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -27.1848    1396.6333   ✓       
184   LFN+0.984N+0.984SPC+57.021PFTAK0.4971      Prosit      -27.2789    1396.6333   ✓       
185   VFDDTPC+57.021PFTAK      0.4945      Prosit      -36.0617    1396.6333   ✓       
186   AFDDSPC+57.021PFTLK      0.4901      Prosit      -36.9072    1396.6333   ✓       
187   EFDDAPC+57.021PFTAK      0.4898      Prosit      -35.2758    1396.5969   ✓       
188   Q+0.984FDDAPC+57.021PFTAK0.4879      Prosit      -35.8641    1396.5969   ✓       
189   FFDDSPC+57.021PLTAK      0.4751      Prosit      -36.5783    1396.6333   ✓       
190   +42.011FDADSPC+57.021PFTAK0.4626      Prosit      -34.0215    1396.5969   ✓       
191   LFN+0.984DSPC+57.021PFTAQ0.3379      Prosit      -24.4708    1396.5969   ✓       
192   LFDN+0.984SPC+57.021PFTAQ0.3239      Prosit      -25.0417    1396.5969   ✓       
193   LFDDSPC+57.021PFTAQ      0.2916      Prosit      -17.0223    1396.5969   ✓       
194   LFDDSPC+57.021PFTAQ      0.2916      Prosit      -20.6729    1396.5969   ✓       
195   LFDDSPC+57.021PFTAQ      0.2916      Prosit      -22.4865    1396.5969   ✓       
196   LFDDSPC+57.021PFTAQ      0.2916      Prosit      -23.3363    1396.5969   ✓       
197   LFDDSPC+57.021PFTAQ      0.2916      Prosit      -26.1372    1396.5969   ✓       
198   LFDDSPC+57.021PFTAQ      0.2916      Prosit      -27.1707    1396.5969   ✓       
199   +42.011FDDSPC+57.021PFTAK-1.0000     NotChecked  -14.7640    1325.5598   ✗       
200   LFSDSPC+57.021PFTAK      -1.0000     NotChecked  -15.1703    1368.6384   ✗       
201   LFDSSPC+57.021PFTAK      -1.0000     NotChecked  -16.1237    1368.6384   ✗       
202   LFNDSPC+57.021PFTAK      -1.0000     NotChecked  -16.2487    1395.6493   ✗       
203   LFDDSPC+57.021PFTA       -1.0000     NotChecked  -16.5103    1268.5383   ✗       
204   +43.006FDDSPC+57.021PFTAK-1.0000     NotChecked  -16.5843    1326.5550   ✗       
205   LFDNSPC+57.021PFTAK      -1.0000     NotChecked  -16.7275    1395.6493   ✗       
206   LFDDSPC+57.021PFTK       -1.0000     NotChecked  -16.8905    1325.5962   ✗       
207   LFDDSPEPFTAK             -1.0000     NotChecked  -17.0886    1365.6452   ✗       
208   LFDDSPC+57.021SFTAK      -1.0000     NotChecked  -17.4891    1386.6126   ✗       
209   LFDDSPC+57.021PFSAK      -1.0000     NotChecked  -18.1953    1382.6177   ✗       
210   LFDDSSC+57.021PFTAK      -1.0000     NotChecked  -18.3144    1386.6126   ✗       
211   VFDDSPC+57.021PFTAK      -1.0000     NotChecked  -18.3505    1382.6176   ✗       
212   +42.011FDDSPC+57.021PFTAK-1.0000     NotChecked  -18.4147    1325.5598   ✗       
213   LFDDSPC+57.021PFAAK      -1.0000     NotChecked  -18.4389    1366.6227   ✗       
214   LFGDSPC+57.021PFTAK      -1.0000     NotChecked  -18.5430    1338.6278   ✗       
215   LFDDSPC+57.021PFTAT      -1.0000     NotChecked  -18.7055    1369.5860   ✗       
216   LFDDSPC+57.021PFVAK      -1.0000     NotChecked  -18.7285    1394.6540   ✗       
217   LLDDSPC+57.021PFTAK      -1.0000     NotChecked  -18.7834    1362.6489   ✗       
218   LFSDSPC+57.021PFTAK      -1.0000     NotChecked  -18.8210    1368.6384   ✗       
219   LFDDSPC+57.021PFTAV      -1.0000     NotChecked  -18.8831    1367.6067   ✗       
220   LFDDPC+57.021PFTAK       -1.0000     NotChecked  -18.9332    1309.6013   ✗       
221   LFDDAPC+57.021PFTAK      -1.0000     NotChecked  -18.9445    1380.6384   ✗       
222   LFDDSPLPFTAK             -1.0000     NotChecked  -18.9513    1349.6867   ✗       
223   LFDDSPC+57.021PFTK       -1.0000     NotChecked  -19.0462    1325.5962   ✗       
224   LFDDSPC+57.021PFTAL      -1.0000     NotChecked  -19.2289    1381.6224   ✗       
225   LFDDSPQPFTAK             -1.0000     NotChecked  -19.2388    1364.6612   ✗       
226   LFDDSPC+57.021FTAK       -1.0000     NotChecked  -19.4096    1299.5805   ✗       
227   AFDDSPC+57.021PFTAK      -1.0000     NotChecked  -19.4692    1354.5863   ✗       
228   LFDDSPSPFTAK             -1.0000     NotChecked  -19.5070    1323.6347   ✗       
229   LFTDSPC+57.021PFTAK      -1.0000     NotChecked  -19.5292    1382.6540   ✗       
230   LFDDSPC+57.021PLTAK      -1.0000     NotChecked  -19.5556    1362.6489   ✗       
231   LFDDSPQ+0.984PFTAK       -1.0000     NotChecked  -19.6168    1365.6452   ✗       
232   LFLDSPC+57.021PFTAK      -1.0000     NotChecked  -19.6178    1394.6904   ✗       
233   LFADSPC+57.021PFTAK      -1.0000     NotChecked  -19.6557    1352.6435   ✗       
234   LFDSSPC+57.021PFTAK      -1.0000     NotChecked  -19.7744    1368.6384   ✗       
235   LFDDSPRPFTAK             -1.0000     NotChecked  -19.8368    1392.7038   ✗       
236   LFDDSAC+57.021PFTAK      -1.0000     NotChecked  -19.8723    1370.6176   ✗       
237   LHDDSPC+57.021PFTAK      -1.0000     NotChecked  -19.8943    1386.6238   ✗       
238   LFNDSPC+57.021PFTAK      -1.0000     NotChecked  -19.8994    1395.6493   ✗       
239   LFDGSPC+57.021PFTAK      -1.0000     NotChecked  -20.1127    1338.6278   ✗       
240   LFDDSPC+57.021PFTA       -1.0000     NotChecked  -20.1610    1268.5383   ✗       
241   +42.011FDDSPC+57.021PFTAK-1.0000     NotChecked  -20.2282    1325.5598   ✗       
242   +43.006FDDSPC+57.021PFTAK-1.0000     NotChecked  -20.2350    1326.5550   ✗       
243   LFDDSPC+57.021PFTAG      -1.0000     NotChecked  -20.2650    1325.5598   ✗       
244   LDDDSPC+57.021PFTAK      -1.0000     NotChecked  -20.2821    1364.5918   ✗       
245   LFDNSPC+57.021PFTAK      -1.0000     NotChecked  -20.3782    1395.6493   ✗       
246   LFDDSPC+57.021PSTAK      -1.0000     NotChecked  -20.4127    1336.5969   ✗       
247   LFDSPC+57.021PFTAK       -1.0000     NotChecked  -20.4629    1281.6064   ✗       
248   LFDDSPC+57.021PFTK       -1.0000     NotChecked  -20.5412    1325.5962   ✗       
249   LSDDSPC+57.021PFTAK      -1.0000     NotChecked  -20.6108    1336.5969   ✗       
250   LFSDSPC+57.021PFTAK      -1.0000     NotChecked  -20.6346    1368.6384   ✗       
251   LFDTSPC+57.021PFTAK      -1.0000     NotChecked  -20.6405    1382.6540   ✗       
252   LVDDSPC+57.021PFTAK      -1.0000     NotChecked  -20.6472    1348.6333   ✗       
253   FDDSPC+57.021PFTAK       -1.0000     NotChecked  -20.7060    1283.5492   ✗       
254   LFDDSPC+57.021PETAK      -1.0000     NotChecked  -20.7308    1378.6075   ✗       
255   LFDDSPEPFTAK             -1.0000     NotChecked  -20.7393    1365.6452   ✗       
256   LDDSPC+57.021PFTAK       -1.0000     NotChecked  -20.8786    1249.5649   ✗       
257   LFDDSC+57.021PFTAK       -1.0000     NotChecked  -20.9299    1299.5805   ✗       
258   LFDDSPC+57.021PTTAK      -1.0000     NotChecked  -21.0313    1350.6126   ✗       
259   LFDDSPDPFTAK             -1.0000     NotChecked  -21.1030    1351.6296   ✗       
260   LGDDSPC+57.021PFTAK      -1.0000     NotChecked  -21.1374    1306.5863   ✗       
261   LFDDSPC+57.021SFTAK      -1.0000     NotChecked  -21.1398    1386.6126   ✗       
262   LFDDSPN+0.984PFTAK       -1.0000     NotChecked  -21.2461    1351.6296   ✗       
263   LFSDSPC+57.021PFTAK      -1.0000     NotChecked  -21.4844    1368.6384   ✗       
264   LFDDSPC+57.021PMTAK      -1.0000     NotChecked  -21.5034    1380.6054   ✗       
265   LFDSSPC+57.021PFTAK      -1.0000     NotChecked  -21.5879    1368.6384   ✗       
266   LFDDSPC+57.021PHTAK      -1.0000     NotChecked  -21.6706    1386.6238   ✗       
267   LFNDSPC+57.021PFTAK      -1.0000     NotChecked  -21.7130    1395.6493   ✗       
268   LFDDSPC+57.021PFSAK      -1.0000     NotChecked  -21.8460    1382.6177   ✗       
269   LFDDSSC+57.021PFTAK      -1.0000     NotChecked  -21.9651    1386.6126   ✗       
270   LFDDSPC+57.021PFTA       -1.0000     NotChecked  -21.9745    1268.5383   ✗       
271   VFDDSPC+57.021PFTAK      -1.0000     NotChecked  -22.0012    1382.6176   ✗       
272   +43.006FDDSPC+57.021PFTAK-1.0000     NotChecked  -22.0485    1326.5550   ✗       
273   LFDDSPC+57.021PFAAK      -1.0000     NotChecked  -22.0895    1366.6227   ✗       
